#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -6               7               1              HB  0.55994 -0.11262  0.64151  0.05562 -0.29026  0.69841 -0.39235  0.00010 -0.26319  0.84751   42004307
               -7               7               1              HB  0.51692 -0.19755  0.44512 -0.04679 -0.05247  0.47855 -0.10249 -0.22631 -0.04204  0.59746   42004387
               -8               7               1              HB  0.73192 -0.28403  0.61978 -0.17813 -0.19349  0.74294 -0.25531 -0.09854 -0.25497  0.64371   42004407
               -9               7               1              HB  0.70134 -0.27426  0.54259 -0.00221 -0.17567  0.64089 -0.37928 -0.01105 -0.15906  0.73622   42004487
              -10               7               1              HB  0.51422 -0.22650  0.63491 -0.27883 -0.37894  0.57591 -0.03666 -0.07571 -0.29295  0.63946   42004507
              -11               7               1              HB  0.65501 -0.06656  0.48647 -0.12105 -0.31824  0.64753 -0.33162  0.02333 -0.32055  0.51073   42004587
              -12               7               1              HB  0.79098 -0.21259  0.61433  0.39010 -0.46413  0.77496 -0.36752 -0.14231 -0.29545  0.87390   42004607
              -13               7               1              HB  0.68462 -0.24189  0.67458 -0.24067 -0.08567  0.70566 -0.19015 -0.11258 -0.14907  0.64497   42004687
              -14               7               1              HB  0.66739 -0.05311  0.63532 -0.05029 -0.32847  0.49529 -0.16677 -0.10696 -0.15420  0.65205   42004707
              -15               7               1              HB  0.68968 -0.04336  0.44676 -0.23253 -0.33517  0.52148 -0.16421 -0.26344  0.01421  0.54878   42004787
              -15               7               2              HB  0.70875 -0.24430  0.72787  0.02526 -0.14207  0.64846 -0.37860 -0.21729 -0.35099  0.52175   42008787
              -16               7               1              HB  0.49644 -0.25872  0.45721  0.00205 -0.07431  0.48869 -0.28420 -0.16136 -0.21438  0.55401   42004807
              -16               7               2              HB  0.85184 -0.17101  0.65449 -0.50621 -0.39800  0.60975 -0.41031 -0.19545 -0.01472  0.61723   42008807
               -1               8               1              HB  0.72360 -0.41553  0.79701 -0.18732 -0.43374  0.73104 -0.30604 -0.25052 -0.17695  0.50885   42004088
               -2               8               1              HB  0.46839 -0.40101  0.70641  0.27176 -0.01245  0.43430 -0.27744 -0.10529 -0.02363  0.40698   42004108
               -3               8               1              HB  0.51765 -0.10564  0.48228 -0.07818 -0.07948  0.50733 -0.08254 -0.06668 -0.11812  0.46517   42004188
               -4               8               1              HB  0.71389 -0.23760  0.63030  0.19582 -0.16227  0.58438 -0.30431  0.04160 -0.31373  0.68961   42004208
               -5               8               1              HB  0.62373 -0.31111  0.55846 -0.04036 -0.20900  0.63207 -0.03179  0.10032 -0.24022  0.72787   42004288
