#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -16               4               1              HB  0.47983 -1.09991  0.44949 -0.81579 -1.13074  0.43749 -1.50771 -1.50226 -1.52560  0.46247   42004804
              -16               4               2              HB  0.54768 11.49973  0.54668 11.60029 11.95597  0.55013 10.69169 11.51624 11.30005  0.55660   42008804
               -1               5               1              HB  0.59617 -3.10524  0.58532 -2.19568 -3.35320  0.59860 -2.94210 -3.51563 -3.18312  0.57537   42004085
               -2               5               1              HB  0.55484  2.59833  0.55819  2.45236  3.93828  0.53894  2.35379  4.04240  3.68282  0.56098   42004105
               -3               5               1              HB  0.40273  4.59310  0.37387  5.10865  5.27677  0.37751  3.68127  4.09784  4.31669  0.37323   42004185
               -4               5               1              HB  0.54258  2.67762  0.52626  3.67265  3.25052  0.52631  2.22375  2.32667  2.75691  0.52154   42004205
               -5               5               1              HB  0.53436  5.91715  0.52646  5.55677  4.51056  0.55763  5.39128  4.61791  3.91979  0.55635   42004285
               -6               5               1              HB  0.52002 -0.93519  0.51571  0.56220 -2.81307  0.50933  0.43541 -2.17197 -0.81201  0.50951   42004305
               -7               5               1              HB  0.41400 -1.39247  0.42712 -1.39313 -1.35468  0.40915 -0.52163 -0.20038 -0.29608  0.42140   42004385
               -8               5               1              HB  0.52838  5.66535  0.51257  4.60592  5.91663  0.49098  4.68765  6.59336  5.06009  0.47007   42004405
               -9               5               1              HB  0.50750 -0.94166  0.49431 -0.32504  0.67247  0.47494 -1.22539 -0.12977  0.15652  0.48015   42004485
              -10               5               1              HB  0.55723  2.53466  0.56265  2.83460  2.45662  0.56358  2.48666  2.49520  2.36088  0.54180   42004505
              -11               5               1              HB  0.50444  5.15008  0.48068  6.47743  6.39544  0.50060  3.91074  4.26571  5.22667  0.48504   42004585
              -12               5               1              HB  0.51857 -4.67695  0.50568 -4.21353 -4.66124  0.52620 -5.31734 -5.25991 -5.34280  0.52105   42004605
              -13               5               1              HB  0.52372 -1.48060  0.56350 -0.67135 -1.42917  0.52341 -1.02062 -1.19039 -0.91188  0.55687   42004685
              -14               5               1              HB  0.58619  3.92656  0.60834  3.00165  3.10067  0.61156  2.39794  2.92868  1.16254  0.63024   42004705
              -15               5               1              HB  0.54145 -1.54527  0.53895 -1.32768 -1.95953  0.52017 -0.65601 -0.83630 -0.87903  0.52272   42004785
              -15               5               2              HB  0.63726 -4.87887  0.65589 -5.04045 -4.23718  0.65690 -5.35381 -4.05190 -4.64192  0.66800   42008785
              -16               5               1              HB  0.48466 -1.49944  0.47329 -1.46053 -2.35918  0.48110 -1.58188 -2.04377 -2.37320  0.47969   42004805
              -16               5               2              HB  0.61212 -1.42827  0.58239 -0.68482 -0.80477  0.56367 -1.39643 -1.11747 -0.76717  0.61299   42008805
               -1               6               1              HB  0.53195  1.00481  0.50910  1.32896  2.08663  0.51616 -0.42347  0.70747  0.77238  0.50470   42004086
               -2               6               1              HB  0.57300  0.35814  0.56688  1.13523  1.79746  0.58139 -0.58829  0.42904  0.68546  0.56035   42004106
               -3               6               1              HB  0.50077  0.49653  0.49171  1.33831  1.88391  0.47913 -0.40606  0.54523  1.01763  0.47312   42004186
               -4               6               1              HB  0.59180  0.84488  0.58744  1.86595  2.29916  0.56817 -0.44641  0.43602  0.82745  0.59452   42004206
               -5               6               1              HB  0.47854  0.70847  0.46793  1.67869  1.95013  0.48412 -0.57227  0.19551  0.47305  0.47842   42004286
               -6               6               1              HB  0.55616  0.65335  0.55922  1.30898  2.14057  0.50278 -0.66962  0.24539  0.41684  0.54491   42004306
               -7               6               1              HB  0.51084  0.54022  0.50354  1.13214  2.04214  0.52394 -0.58532  0.43128  0.62056  0.52334   42004386
               -8               6               1              HB  0.48238  0.83995  0.50380  1.64921  2.33727  0.49611 -0.34457  0.76420  1.17417  0.50074   42004406
               -9               6               1              HB  0.52939  0.74018  0.50371  1.55988  2.75809  0.48882 -0.43771  0.65685  1.22807  0.47844   42004486
              -10               6               1              HB  0.58407  0.84854  0.61514  1.64470  2.38934  0.58330 -0.55867  0.37334  0.55671  0.60647   42004506
              -11               6               1              HB  0.55159  1.07577  0.51720  1.71664  2.72867  0.57607 -0.42712  0.73269  0.90626  0.54637   42004586
              -12               6               1              HB  0.52370  0.86976  0.51452  2.12685  2.43948  0.49844 -0.38213  0.54083  1.04503  0.46973   42004606
              -13               6               1              HB  0.54339  0.97269  0.53213  1.99121  2.77161  0.52722 -0.67347  0.13311  0.37571  0.52464   42004686
              -14               6               1              HB  0.48220  0.89098  0.46934  1.50145  2.46856  0.48755 -0.59422  0.22269  0.42849  0.48681   42004706
              -15               6               1              HB  0.51192  0.64532  0.48010  1.32351  2.45357  0.48251 -0.56484  0.52147  0.80225  0.50332   42004786
              -15               6               2              HB  0.54432  0.95680  0.55458  2.24801  2.04681  0.51239 -0.26349  0.48909  1.03860  0.52519   42008786
              -16               6               1              HB  0.46956  1.09798  0.47332  1.86219  2.56960  0.49028 -0.33310  0.56535  0.93386  0.48864   42004806
              -16               6               2              HB  0.64496  0.94902  0.62812  1.70586  2.32910  0.60424 -0.30103  0.77383  1.09321  0.61082   42008806
               -1               7               1              HB  0.53460 -5.17732  0.51057 -5.64998 -5.77405  0.54088 -6.78707 -6.51635 -7.54413  0.52800   42004087
               -2               7               1              HB  0.44055  3.74302  0.42703  5.01287  5.23988  0.45201  2.97830  3.52252  4.60033  0.44999   42004107
               -3               7               1              HB  0.44523  2.10279  0.44352  2.75315  2.47497  0.41713  1.48752  1.46914  1.80274  0.45080   42004187
               -4               7               1              HB  0.49052 -0.61802  0.46733 -1.39447  0.80998  0.48288 -1.66165  0.47143 -0.42195  0.49357   42004207
               -5               7               1              HB  0.44182  7.63957  0.44240  7.23456  6.73137  0.46291  5.94704  5.86113  5.06752  0.43848   42004287
               -6               7               1              HB  0.57255 -2.29769  0.55468 -2.00112 -2.57841  0.54947 -3.53644 -3.96104 -3.98547  0.56741   42004307
               -7               7               1              HB  0.41758  0.41565  0.45417  0.92978  0.81321  0.44393  0.00484  0.23200  0.41065  0.44287   42004387
               -8               7               1              HB  0.52752  1.39560  0.52452  0.36577  1.44361  0.54056  1.10871  2.78231  1.15644  0.50737   42004407
               -9               7               1              HB  0.50206 -1.25666  0.51428 -0.89472 -1.44997  0.49116 -1.17025 -1.24609 -1.26384  0.49989   42004487
              -10               7               1              HB  0.57498  3.64464  0.57223  5.30743  4.12948  0.57506  3.82447  3.09845  4.34242  0.57813   42004507
              -11               7               1              HB  0.43395  5.55811  0.44154  3.66056  4.96030  0.43125  4.64700  5.88978  3.97037  0.46362   42004587
              -12               7               1              HB  0.50073 -2.23468  0.52352 -1.26020 -2.07988  0.50234 -2.16525 -2.47268 -1.91243  0.50776   42004607
              -13               7               1              HB  0.44342 -0.12601  0.46255  0.29367  0.41490  0.43266 -1.29768 -0.74355 -0.71732  0.44707   42004687
              -14               7               1              HB  0.51632 -0.39695  0.52925 -0.29277 -0.07053  0.49058 -0.29900  0.18614  0.06713  0.49105   42004707
              -15               7               1              HB  0.53723  0.21729  0.51757  0.34511  0.81122  0.50200 -0.32342  0.58994  0.40752  0.52827   42004787
              -15               7               2              HB  0.50423  1.07433  0.50383  2.01012  0.92743  0.53439  0.18273 -0.66945 -0.02054  0.52573   42008787
              -16               7               1              HB  0.45546 -2.71544  0.45170 -2.98615 -1.21210  0.46364 -3.73599 -1.67035 -2.28018  0.47009   42004807
              -16               7               2              HB  0.57130  6.61765  0.55883  6.96453  7.41904  0.55136  5.92695  6.98005  6.72820  0.56109   42008807
               -1               8               1              HB  0.56211  0.01469  0.56997 -1.29159  0.38211  0.55169 -0.35378  1.67279  0.01094  0.58067   42004088
               -2               8               1              HB  0.47789  0.48810  0.46496  0.23389  0.23380  0.46881 -0.51534 -0.18482 -0.87368  0.48918   42004108
               -3               8               1              HB  0.50603 -2.74203  0.49097 -2.17621 -2.15571  0.50479 -2.67743 -2.40709 -2.12159  0.48493   42004188
               -4               8               1              HB  0.62300 -1.91281  0.59062 -2.28721 -1.87998  0.63306 -2.63252 -1.92809 -2.83241  0.62177   42004208
               -5               8               1              HB  0.49820  5.16219  0.53332  5.96238  6.88280  0.51958  4.58887  5.71899  6.12785  0.49004   42004288
               -6               8               1              HB  0.51392 -1.10726  0.53216  1.35075  0.99579  0.53608 -0.65159 -0.53997  1.36511  0.51073   42004308
               -7               8               1              HB  0.56856  3.99023  0.57890  5.46130  3.62866  0.59089  4.10297  2.63020  3.66213  0.57712   42004388
               -8               8               1              HB  0.49329  1.47658  0.47435  1.08888  0.39870  0.47818  0.96246  0.53005 -0.08185  0.47672   42004408
               -9               8               1              HB  0.47707 -1.71635  0.44814  0.39040 -2.42957  0.44615 -0.66751 -2.19155 -1.46974  0.47300   42004488
              -10               8               1              HB  0.56815  2.55330  0.61606  4.27280  2.10139  0.58165  2.40034  0.72675  1.83740  0.60201   42004508
              -11               8               1              HB  0.69581  5.78413  0.74922  7.82224  6.25759  0.73241  5.58815  4.94294  6.07964  0.70105   42004588
              -12               8               1              HB  0.51081 -0.20090  0.50069  0.22455 -0.35953  0.48391 -0.23154 -0.44519 -0.42048  0.47144   42004608
              -13               8               1              HB  0.53180 -2.59237  0.53856 -3.24424 -2.77069  0.54932 -2.70970 -2.00857 -2.90215  0.52984   42004688
              -14               8               1              HB  0.44023  2.31210  0.41892  2.20503  3.49262  0.40887  1.59354  3.30975  2.82009  0.44403   42004708
              -15               8               1              HB  0.43254  6.92929  0.42713  7.37624  8.05017  0.42483  5.91643  6.76071  7.00764  0.43811   42004788
              -15               8               2              HB  0.46648  1.09969  0.50147  0.55926  0.56447  0.46812  0.06691  0.38460 -0.60765  0.47732   42008788
              -16               8               1              HB  0.46612 -3.29422  0.45243 -2.34827 -2.98275  0.43580 -3.78609 -3.75630 -3.60916  0.45530   42004808
              -16               8               2              HB  0.52063  6.01328  0.54466  7.42657  6.56966  0.52258  6.64745  6.18463  7.27511  0.52858   42008808
               -1               9               1              HB  0.60371 -0.96818  0.58865 -0.52531  0.07835  0.59505 -1.70728 -0.78581 -0.73251  0.56659   42004089
               -2               9               1              HB  0.48162  3.90167  0.45645  3.96106  4.62937  0.45743  3.27178  4.28138  3.88393  0.47894   42004109
               -3               9               1              HB  0.41343  6.01001  0.38920  5.95984  6.07804  0.41999  5.84689  6.09125  5.82601  0.39237   42004189
               -4               9               1              HB  0.56809  0.73368  0.58837  1.31083  1.66286  0.58528  0.04449  0.84512  0.93558  0.57849   42004209
               -5               9               1              HB  0.59474  4.80371  0.56691  4.98921  4.12468  0.57281  3.68001  3.30056  3.08879  0.56713   42004289
               -6               9               1              HB  0.52033  0.85807  0.51204  1.22922  1.45306  0.50369 -0.70219 -0.05802 -0.09335  0.49872   42004309
               -7               9               1              HB  0.46604 -0.15680  0.45786  1.22394  0.74840  0.44051  0.04385 -0.25767  0.97185  0.45536   42004389
