#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
                7               8               1              HB  0.56381 -0.14545  0.54768 -0.00793 -0.17763  0.55525 -0.22147 -0.05295 -0.18383  0.55784   42006388
                8               8               1              HB  0.54983 -0.23509  0.55044 -0.04730 -0.17806  0.56104 -0.17797  0.08037 -0.16203  0.53202   42006408
                9               8               1              HB  0.53731 -0.22687  0.54190 -0.07369 -0.21741  0.52545 -0.11189 -0.08493 -0.20440  0.55396   42006488
               10               8               1              HB  0.62279 -0.25319  0.65323  0.01262 -0.22080  0.64490 -0.26610  0.01654 -0.23258  0.64956   42006508
               11               8               1              HB  0.58807 -0.24212  0.58960 -0.09611 -0.17939  0.57391 -0.22586  0.04276 -0.24269  0.61220   42006588
               12               8               1              HB  0.66162 -0.28317  0.66985 -0.07660 -0.26463  0.65785 -0.21725 -0.00033 -0.22066  0.64484   42006608
               13               8               1              HB  0.61914 -0.23477  0.57120 -0.11588 -0.27951  0.58900 -0.18543 -0.02456 -0.18352  0.63580   42006688
               14               8               1              HB  0.57861 -0.24304  0.58613 -0.04736 -0.21286  0.56196 -0.17507  0.00015 -0.14428  0.56763   42006708
               15               8               1              HB  0.61607 -0.19925  0.60663  0.00167 -0.18549  0.60507 -0.23498  0.00342 -0.25230  0.64429   42006788
               15               8               2              HB  0.59006 -0.16834  0.59638 -0.04838 -0.24648  0.56060 -0.28171  0.02635 -0.16606  0.62154   4200A788
               16               8               1              HB  0.53633 -0.17001  0.53867  0.03164 -0.17598  0.53023 -0.14241  0.03514 -0.12848  0.54643   42006808
               16               8               2              HB  0.75546 -0.26844  0.73577 -0.14206 -0.30120  0.67385 -0.30131 -0.03014 -0.27681  0.68788   4200A808
                1               9               1              HB  0.76312 -0.34342  0.69254 -0.14448 -0.21980  0.62574 -0.19515 -0.11108 -0.26614  0.72111   42006089
                2               9               1              HB  0.61215 -0.18104  0.61208 -0.03100 -0.18946  0.55882 -0.22516  0.02192 -0.27108  0.60744   42006109
                3               9               1              HB  0.60661 -0.24060  0.58023  0.00932 -0.20590  0.57766 -0.18912 -0.11202 -0.24392  0.60076   42006189
                4               9               1              HB  0.76224 -0.31861  0.70693  0.03537 -0.22517  0.69194 -0.26569 -0.02892 -0.19715  0.69962   42006209
                5               9               1              HB  0.62577 -0.20631  0.62311 -0.08523 -0.17878  0.62306 -0.19681  0.02128 -0.21163  0.63512   42006289
                6               9               1              HB  0.58223 -0.23042  0.56879 -0.08017 -0.17523  0.54976 -0.16829  0.06167 -0.19372  0.58207   42006309
                7               9               1              HB  0.66142 -0.23141  0.63761  0.04706 -0.20933  0.61774 -0.23228 -0.07870 -0.24923  0.64609   42006389
                8               9               1              HB  0.78033 -0.31100  0.77664 -0.05796 -0.27184  0.73107 -0.30402 -0.01446 -0.27487  0.76577   42006409
                9               9               1              HB  0.56259 -0.19591  0.59153 -0.03402 -0.17387  0.54881 -0.17922 -0.06472 -0.19204  0.56376   42006489
               10               9               1              HB  0.67842 -0.25421  0.64376  0.04990 -0.23430  0.64682 -0.18704 -0.08243 -0.29682  0.67024   42006509
               11               9               1              HB  0.72955 -0.18650  0.69648  0.04759 -0.21085  0.67118 -0.32048  0.07984 -0.24300  0.72314   42006589
               12               9               1              HB  0.53922 -0.15611  0.52398 -0.01304 -0.12692  0.52852 -0.23833 -0.02850 -0.22666  0.52101   42006609
               13               9               1              HB  0.74444 -0.28960  0.78830  0.06924 -0.24275  0.67801 -0.28982 -0.01899 -0.33529  0.73571   42006689
