#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -6               6               1              HB  0.65997  0.81525  0.80794  0.83417  0.82669  0.84588  0.81014  0.80288  0.82151  0.79785   42004306
               -7               6               1              HB  0.69354  0.85671  0.84903  0.87660  0.86874  0.88890  0.85134  0.84371  0.86329  0.83843   42004386
               -8               6               1              HB  0.64463  0.79629  0.78916  0.81477  0.80747  0.82621  0.79130  0.78421  0.80241  0.77930   42004406
               -9               6               1              HB  0.61831  0.76379  0.75695  0.78152  0.77451  0.79249  0.75900  0.75220  0.76966  0.74749   42004486
              -10               6               1              HB  0.72725  0.89836  0.89031  0.91921  0.91097  0.93211  0.89273  0.88473  0.90526  0.87919   42004506
              -11               6               1              HB  0.65597  0.81031  0.80304  0.82911  0.82168  0.84075  0.80523  0.79801  0.81653  0.79301   42004586
              -12               6               1              HB  0.64711  0.79936  0.79219  0.81791  0.81058  0.82939  0.79435  0.78723  0.80550  0.78230   42004606
              -13               6               1              HB  0.68203  0.84250  0.83495  0.86205  0.85433  0.87416  0.83722  0.82972  0.84897  0.82452   42004686
              -14               6               1              HB  0.61778  0.76313  0.75629  0.78084  0.77384  0.79180  0.75835  0.75155  0.76899  0.74684   42004706
              -15               6               1              HB  0.66259  0.81848  0.81115  0.83748  0.82997  0.84923  0.81335  0.80606  0.82477  0.80101   42004786
              -15               6               2              HB  0.63050  0.77885  0.77187  0.79692  0.78978  0.80811  0.77397  0.76703  0.78483  0.76222   42008786
              -16               6               1              HB  0.59756  0.73815  0.73154  0.75529  0.74852  0.76589  0.73353  0.72695  0.74383  0.72240   42004806
              -16               6               2              HB  0.77730  0.96018  0.95158  0.98247  0.97366  0.99626  0.95416  0.94561  0.96756  0.93969   42008806
               -1               7               1              HB  0.63445  0.73950  0.73942  0.73341  0.73333  0.72728  0.73601  0.73593  0.72986  0.73245   42004087
               -2               7               1              HB  0.51253  0.61588  0.61608  0.63416  0.63437  0.65321  0.61635  0.61655  0.63486  0.61703   42004107
               -3               7               1              HB  0.54634  0.64929  0.64703  0.63621  0.63399  0.62122  0.64501  0.64277  0.62981  0.63853   42004187
               -4               7               1              HB  0.56726  0.67204  0.66745  0.65561  0.65113  0.63522  0.66813  0.66356  0.64734  0.65970   42004207
               -5               7               1              HB  0.56792  0.68652  0.67730  0.67199  0.66297  0.64894  0.68720  0.67797  0.66362  0.67864   42004287
               -6               7               1              HB  0.64506  0.77150  0.79619  0.74191  0.76565  0.73628  0.74128  0.76500  0.73566  0.73503   42004307
               -7               7               1              HB  0.53680  0.63838  0.64257  0.62291  0.62700  0.61181  0.63154  0.63569  0.62028  0.62888   42004387
               -8               7               1              HB  0.66151  0.79839  0.79620  0.78912  0.78696  0.77783  0.79926  0.79707  0.78782  0.79795   42004407
               -9               7               1              HB  0.67921  0.87350  0.87887  0.86261  0.86791  0.85709  0.86300  0.86830  0.85747  0.85786   42004487
              -10               7               1              HB  0.69318  0.82820  0.81384  0.82936  0.81499  0.81614  0.82676  0.81243  0.81358  0.81102   42004507
              -11               7               1              HB  0.59869  0.78745  0.78934  0.76977  0.77162  0.75430  0.76985  0.77171  0.75439  0.75447   42004587
              -12               7               1              HB  0.60614  0.71282  0.70551  0.71236  0.70506  0.70460  0.70930  0.70203  0.70158  0.69856   42004607
              -13               7               1              HB  0.64854  0.77874  0.76011  0.79090  0.77198  0.78403  0.79291  0.77394  0.78602  0.78801   42004687
              -14               7               1              HB  0.63594  0.73126  0.73527  0.71384  0.71775  0.70065  0.72580  0.72978  0.71239  0.72433   42004707
              -15               7               1              HB  0.61555  0.71188  0.70427  0.71625  0.70859  0.71293  0.71257  0.70494  0.70927  0.70562   42004787
              -15               7               2              HB  0.62948  0.76325  0.76048  0.75784  0.75509  0.74973  0.74982  0.74710  0.74180  0.73395   42008787
              -16               7               1              HB  0.62422  0.74512  0.73542  0.74134  0.73169  0.72797  0.76208  0.75215  0.74834  0.76927   42004807
              -16               7               2              HB  0.67684  0.85760  0.86828  0.83069  0.84104  0.81465  0.82436  0.83463  0.80844  0.80228   42008807
               -1               8               1              HB  0.73993  0.91774  0.93435  0.87488  0.89071  0.84910  0.89649  0.91270  0.87008  0.89157   42004088
               -2               8               1              HB  0.57094  0.65262  0.64423  0.64569  0.63739  0.63062  0.64339  0.63512  0.62838  0.62614   42004108
               -3               8               1              HB  0.55624  0.64190  0.66950  0.60219  0.62809  0.58924  0.61446  0.64089  0.60124  0.61349   42004188
               -4               8               1              HB  0.67334  0.79145  0.77936  0.78781  0.77577  0.77220  0.78772  0.77569  0.77212  0.77203   42004208
               -5               8               1              HB  0.65126  0.77477  0.76528  0.76303  0.75368  0.74225  0.77360  0.76412  0.75254  0.76296   42004288
               -6               8               1              HB  0.65429  0.75699  0.75163  0.77331  0.76784  0.78441  0.75674  0.75139  0.76760  0.75115   42004308
               -7               8               1              HB  0.68066  0.77470  0.75818  0.77470  0.75818  0.75818  0.76942  0.75301  0.75301  0.74788   42004388
               -8               8               1              HB  0.55409  0.62277  0.62284  0.59634  0.59641  0.57110  0.61418  0.61424  0.58818  0.60576   42004408
               -9               8               1              HB  0.53638  0.63874  0.62906  0.63089  0.62132  0.61368  0.63585  0.62621  0.61851  0.62338   42004488
              -10               8               1              HB  0.73777  0.83943  0.83212  0.83236  0.82511  0.81816  0.82809  0.82088  0.81396  0.80978   42004508
              -11               8               1              HB  0.83140  0.96499  0.94615  0.95420  0.93557  0.92511  0.96902  0.95010  0.93948  0.95407   42004588
              -12               8               1              HB  0.65102  0.74784  0.72854  0.75503  0.73554  0.74261  0.75278  0.73335  0.74040  0.73819   42004608
              -13               8               1              HB  0.60344  0.68114  0.67530  0.67394  0.66816  0.66110  0.67634  0.67055  0.66346  0.66583   42004688
              -14               8               1              HB  0.49482  0.54926  0.53849  0.54903  0.53826  0.53804  0.55104  0.54023  0.54001  0.54199   42004708
              -15               8               1              HB  0.59093  0.68529  0.67163  0.68093  0.66736  0.66312  0.70060  0.68663  0.68227  0.70198   42004788
              -15               8               2              HB  0.53586  0.60595  0.60120  0.59026  0.58563  0.57046  0.60073  0.59602  0.58059  0.59089   42008788
              -16               8               1              HB  0.54023  0.59241  0.58864  0.59402  0.59024  0.59185  0.58952  0.58576  0.58736  0.58290   42004808
              -16               8               2              HB  0.54417  0.59773  0.59330  0.59155  0.58717  0.58110  0.60615  0.60165  0.59543  0.61013   42008808
               -1               9               1              HB  0.67119  0.76236  0.75912  0.76627  0.76301  0.76693  0.75126  0.74806  0.75190  0.73716   42004089
               -2               9               1              HB  0.54052  0.61565  0.61146  0.60126  0.59717  0.58321  0.61116  0.60700  0.59282  0.60258   42004109
               -3               9               1              HB  0.49968  0.62324  0.62102  0.61380  0.61161  0.60234  0.61018  0.60800  0.59879  0.59526   42004189
               -4               9               1              HB  0.68587  0.77015  0.76884  0.74422  0.74296  0.71796  0.75575  0.75447  0.72907  0.74036   42004209
               -5               9               1              HB  0.62772  0.71099  0.69921  0.69272  0.68124  0.66372  0.72664  0.71460  0.69623  0.73032   42004289
               -6               9               1              HB  0.59427  0.64483  0.63147  0.63604  0.62287  0.61438  0.64804  0.63461  0.62596  0.63776   42004309
               -7               9               1              HB  0.54725  0.62684  0.61462  0.63390  0.62154  0.62853  0.62924  0.61697  0.62392  0.61934   42004389
               -8               9               1              HB  0.58654  0.66380  0.66169  0.64737  0.64531  0.62933  0.65074  0.64867  0.63261  0.63590   42004409
               -9               9               1              HB  0.70409  0.82894  0.84190  0.79139  0.80376  0.76734  0.79072  0.80309  0.76670  0.76606   42004489
              -10               9               1              HB  0.76015  0.84753  0.84637  0.86702  0.86583  0.88574  0.84026  0.83911  0.85840  0.83191   42004509
              -11               9               1              HB  0.56480  0.64561  0.62992  0.64526  0.62959  0.62926  0.66804  0.65181  0.65147  0.67446   42004589
              -12               9               1              HB  0.75203  0.89106  0.88026  0.88942  0.87865  0.87703  0.88190  0.87121  0.86961  0.86226   42004609
              -13               9               1              HB  0.63159  0.73482  0.73324  0.72475  0.72319  0.71327  0.71887  0.71732  0.70748  0.70174   42004689
              -14               9               1              HB  0.55440  0.67096  0.66933  0.66022  0.65862  0.64808  0.65951  0.65791  0.64738  0.64669   42004709
              -15               9               1              HB  0.83085  1.02319  0.99652  1.02566  0.99892  1.00134  1.02667  0.99991  1.00233  1.00332   42004789
              -15               9               2              HB  0.58822  0.73245  0.73368  0.70543  0.70661  0.68054  0.70527  0.70646  0.68039  0.68025   42008789
              -16               9               1              HB  0.70696  0.81643  0.81617  0.80921  0.80895  0.80180  0.81146  0.81120  0.80403  0.80626   42004809
              -16               9               2              HB  0.56464  0.68211  0.69109  0.66633  0.67510  0.65949  0.67635  0.68525  0.66940  0.67946   42008809
               -1              10               1              HB  0.55133  0.68713  0.68935  0.67261  0.67479  0.66054  0.67143  0.67361  0.65938  0.65823   4200408A
               -2              10               1              HB  0.56182  0.64548  0.65041  0.63182  0.63664  0.62317  0.63583  0.64069  0.62713  0.63112   4200410A
               -3              10               1              HB  0.52516  0.68296  0.68467  0.66637  0.66805  0.65182  0.67041  0.67209  0.65577  0.65974   4200418A
               -4              10               1              HB  0.74562  0.84555  0.84546  0.83726  0.83717  0.82896  0.83673  0.83664  0.82844  0.82792   4200420A
               -5              10               1              HB  0.51603  0.63972  0.63144  0.63712  0.62887  0.62631  0.63838  0.63012  0.62755  0.62880   4200428A
               -6              10               1              HB  0.59643  0.72376  0.71442  0.72575  0.71638  0.71834  0.72535  0.71598  0.71795  0.71756   4200430A
               -7              10               1              HB  0.54994  0.70464  0.72192  0.68047  0.69716  0.67324  0.68077  0.69746  0.67354  0.67384   4200438A
               -8              10               1              HB  0.79730  0.93519  0.92642  0.93833  0.92953  0.93264  0.93853  0.92973  0.93284  0.93305   4200440A
               -9              10               1              HB  0.64773  0.83274  0.83020  0.83039  0.82785  0.82552  0.82964  0.82711  0.82477  0.82403   4200448A
              -10              10               1              HB  0.67394  0.83407  0.81599  0.83124  0.81322  0.81045  0.83261  0.81456  0.81179  0.81313   4200450A
