#U ADC

#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -11               4               1              HB  0.53459 -0.18543  0.53610  0.02877 -0.14654  0.50704 -0.23700  0.02763 -0.24808  0.53883   42004584
              -12               4               1              HB  0.48574 -0.17821  0.47894 -0.01161 -0.17557  0.47809 -0.17328 -0.02539 -0.16133  0.46920   42004604
              -13               4               1              HB  0.57922 -0.20212  0.56003  0.06945 -0.15439  0.55552 -0.23375 -0.06759 -0.26451  0.58221   42004684
              -14               4               1              HB  0.68044 -0.26758  0.67164  0.01871 -0.26656  0.62453 -0.26250  0.06417 -0.24467  0.64747   42004704
              -15               4               1              HB  0.52519 -0.18718  0.49894 -0.00597 -0.19092  0.48455 -0.17536  0.05894 -0.15533  0.51746   42004784
              -15               4               2              HB  0.47436 -0.15496  0.46532  0.05368 -0.08426  0.48143 -0.10179  0.03408 -0.18192  0.48372   42008784
              -16               4               1              HB  0.47578 -0.15301  0.45844 -0.06379 -0.17905  0.44779 -0.16466 -0.08682 -0.11794  0.45926   42004804
              -16               4               2              HB  0.49570 -0.16556  0.47927 -0.01224 -0.15793  0.49917 -0.18358 -0.03543 -0.17059  0.49709   42008804
               -1               5               1              HB  0.66050 -0.24205  0.62783 -0.04105 -0.22536  0.62708 -0.27810  0.06047 -0.32010  0.61966   42004085
               -2               5               1              HB  0.58941 -0.21132  0.54262 -0.01953 -0.18417  0.53615 -0.25665 -0.07257 -0.26482  0.59360   42004105
               -3               5               1              HB  0.39543 -0.11825  0.38063  0.00317 -0.09049  0.39396 -0.14391  0.02654 -0.16676  0.42557   42004185
               -4               5               1              HB  0.64060 -0.22339  0.56696 -0.02337 -0.18217  0.57933 -0.28438  0.03047 -0.25192  0.60876   42004205
               -5               5               1              HB  0.58900 -0.22937  0.54644 -0.00521 -0.16822  0.57860 -0.20752 -0.10951 -0.16951  0.55956   42004285
               -6               5               1              HB  0.50560 -0.16259  0.49507 -0.00700 -0.18936  0.51756 -0.19888 -0.07770 -0.20681  0.51290   42004305
               -7               5               1              HB  0.40343 -0.14229  0.42236 -0.04360 -0.15435  0.40746 -0.13657 -0.03850 -0.12028  0.41715   42004385
               -8               5               1              HB  0.51747 -0.18730  0.50904 -0.04493 -0.21288  0.48718 -0.16929  0.00382 -0.14977  0.49288   42004405
               -9               5               1              HB  0.49431 -0.17038  0.48288  0.00323 -0.16011  0.47245 -0.19433 -0.09931 -0.20407  0.48203   42004485
              -10               5               1              HB  0.56949 -0.21430  0.58268 -0.02247 -0.22854  0.59133 -0.23398 -0.08976 -0.23491  0.56542   42004505
              -11               5               1              HB  0.54302 -0.19369  0.51275 -0.01051 -0.17115  0.50455 -0.19485  0.08511 -0.21731  0.53852   42004585
              -12               5               1              HB  0.49349 -0.17572  0.48094 -0.04071 -0.21194  0.50405 -0.11894  0.11736 -0.15819  0.49861   42004605
              -13               5               1              HB  0.56290 -0.21470  0.59280 -0.06278 -0.26367  0.58647 -0.20968  0.00125 -0.20963  0.56966   42004685
              -14               5               1              HB  0.63100 -0.22470  0.56703 -0.02316 -0.21300  0.59722 -0.23059  0.02487 -0.16989  0.59739   42004705
              -15               5               1              HB  0.55062 -0.17817  0.51716  0.00844 -0.14381  0.53537 -0.21796  0.06700 -0.24754  0.53799   42004785
              -15               5               2              HB  0.61961 -0.22349  0.63740  0.00940 -0.21097  0.65666 -0.27232 -0.09267 -0.26703  0.64666   42008785
              -16               5               1              HB  0.50840 -0.16914  0.50048  0.01551 -0.14303  0.48122 -0.19559 -0.04169 -0.20572  0.48530   42004805
              -16               5               2              HB  0.63394 -0.21483  0.60052 -0.04066 -0.23721  0.63690 -0.21158 -0.06010 -0.21788  0.64332   42008805
               -1               6               1              HB  0.57512 -0.20495  0.53740 -0.00461 -0.12971  0.56049 -0.11843  0.13004 -0.13508  0.57234   42004086
               -2               6               1              HB  0.50694 -0.19022  0.48738 -0.00810 -0.17797  0.54226 -0.15898  0.02689 -0.17623  0.52032   42004106
               -3               6               1              HB  0.50010 -0.16095  0.48642 -0.02463 -0.16874  0.50555 -0.20399  0.05821 -0.18051  0.49942   42004186
