#  eta  phi  dep  det     cap0     cap1     cap2     cap3  HcalDetId
   -17   45    1   HE  3.27280  3.84160  3.55680  3.74780   440048AD
   -17   46    1   HE  3.48020  3.63920  3.61520  3.53480   440048AE
   -17   47    1   HE  4.21200  4.44980  4.24880  4.21140   440048AF
   -17   48    1   HE  2.97890  3.39300  3.27260  3.29400   440048B0
   -17   49    1   HE  3.54740  4.03640  3.49140  4.22400   440048B1
   -17   50    1   HE  3.92180  3.96040  3.87020  3.88280   440048B2
   -17   51    1   HE  3.84980  3.65440  4.09280  2.99440   440048B3
   -17   52    1   HE  3.40760  4.77500  4.43960  4.43579   440048B4
   -17   53    1   HE  4.12720  4.79440  4.49680  4.68444   440048B5
   -17   54    1   HE  3.60160  3.55040  3.71420  3.88900   440048B6
   -17   55    1   HE  4.20074  4.57920  4.16760  4.33140   440048B7
   -17   56    1   HE  4.13480  4.36260  4.35160  4.30560   440048B8
   -17   57    1   HE  3.62420  3.38958  3.75620  3.82500   440048B9
   -17   58    1   HE  3.36300  3.98560  3.54380  3.97500   440048BA
   -17   59    1   HE  3.70640  3.97060  3.42500  4.25880   440048BB
   -17   60    1   HE  3.32220  3.71180  3.70520  3.37660   440048BC
   -17   61    1   HE  4.36100  5.17794  4.36020  4.93677   440048BD
   -17   62    1   HE  4.26160  4.20980  4.44640  4.39840   440048BE
   -17   63    1   HE  3.93600  4.24040  4.04760  4.32960   440048BF
   -17   64    1   HE  3.44760  3.81080  3.76320  3.77880   440048C0
   -17   65    1   HE  2.67484  3.86367  3.05645  3.49480   440048C1
   -17   66    1   HE  4.03060  4.04640  4.00860  4.27780   440048C2
   -17   67    1   HE  2.12337  2.66410  2.28677  3.20814   440048C3
   -17   68    1   HE  3.57520  3.44220  3.74140  3.31960   440048C4
   -17   69    1   HE  2.49099  2.95840  3.05202  3.09580   440048C5
   -17   70    1   HE  3.57600  3.79800  3.52980  4.24900   440048C6
   -17   71    1   HE  4.42060  4.79206  4.82206  4.78246   440048C7
   -17   72    1   HE  3.45780  3.32100  3.41940  3.49560   440048C8
   -18    1    1   HE  4.04740  4.59042  4.36920  4.85874   44004901
   -18    2    1   HE  3.45000  3.84020  3.66120  3.74060   44004902
   -18    3    1   HE  4.12080  4.67160  4.17000  4.76460   44004903
   -18    4    1   HE  3.77660  3.91060  4.10540  3.90600   44004904
   -18    5    1   HE  4.14600  4.33480  4.30300  4.39640   44004905
   -18    6    1   HE  3.62020  3.94960  3.62022  4.33560   44004906
   -18    7    1   HE  4.19620  4.45520  5.06440  4.71800   44004907
   -18    8    1   HE  3.60760  4.17820  3.93040  4.33420   44004908
   -18    9    1   HE  4.44640  4.53200  4.47260  4.17040   44004909
   -18   10    1   HE  4.40760  4.71840  4.47340  5.00570   4400490A
   -18   11    1   HE  4.81080  4.60340  4.92080  4.67600   4400490B
   -18   12    1   HE  4.07980  3.81580  4.19440  3.98720   4400490C
   -18   13    1   HE  4.17760  4.48080  4.32860  4.63980   4400490D
   -18   14    1   HE  4.08940  4.26120  4.20420  4.48600   4400490E
   -18   15    1   HE  3.47100  3.87020  3.93420  3.75900   4400490F
   -18   16    1   HE  4.14240  4.35000  4.40960  4.20600   44004910
   -18   17    1   HE  2.35362  2.82807  2.49359  2.90968   44004911
   -18   18    1   HE  2.94609  3.72300  2.72480  4.45100   44004912
   -18   19    1   HE  3.49320  3.46180  3.69880  3.60120   44004913
   -18   20    1   HE  3.32760  3.65280  3.17100  3.70340   44004914
   -18   21    1   HE  1.75116  3.54360  1.51542  4.42880   44004915
   -18   22    1   HE  2.57905  2.87900  2.44916  2.89096   44004916
   -18   23    1   HE  2.87487  3.20340  2.96100  3.57560   44004917
   -18   24    1   HE  2.97780  3.52800  3.48700  4.24320   44004918
   -18   25    1   HE  3.65580  4.00140  3.68020  3.56780   44004919
   -18   26    1   HE  3.06091  3.88080  3.47040  3.44520   4400491A
   -18   27    1   HE  3.13038  3.01521  3.45280  3.39420   4400491B
   -18   28    1   HE  2.29394  3.07251  3.19320  2.89083   4400491C
   -18   29    1   HE  3.19200  4.73280  3.57220  4.88840   4400491D
   -18   30    1   HE  3.24900  4.17360  3.87480  4.25200   4400491E
   -18   31    1   HE  3.20940  3.74580  3.56160  3.57780   4400491F
   -18   32    1   HE  4.10880  4.04740  3.65280  4.23180   44004920
   -18   33    1   HE  3.08780  4.01000  3.70720  3.61440   44004921
   -18   34    1   HE  2.71964  2.49440  3.00010  2.85520   44004922
   -18   35    1   HE  3.80960  4.05440  3.62560  3.90860   44004923
   -18   36    1   HE  3.64720  3.80280  3.93520  4.17500   44004924
   -18   37    1   HE  3.40640  3.43520  3.59240  3.50980   44004925
   -18   38    1   HE  3.57220  4.38120  4.47240  4.19960   44004926
   -18   39    1   HE  3.14326  3.81460  3.28840  3.98080   44004927
   -18   40    1   HE  3.96340  4.03940  4.14820  4.21180   44004928
   -18   41    1   HE  3.97100  3.95040  3.97580  3.88840   44004929
   -18   42    1   HE  3.56581  4.05720  4.07100  4.08640   4400492A
   -18   43    1   HE  3.43300  3.39960  3.48340  3.71920   4400492B
   -18   44    1   HE  3.47860  3.93560  3.73720  4.13480   4400492C
   -18   45    1   HE  3.29480  3.80500  3.61460  3.88300   4400492D
   -18   46    1   HE  4.04780  3.85560  3.93940  4.06240   4400492E
   -18   47    1   HE  4.21500  4.23000  4.19400  4.45600   4400492F
   -18   48    1   HE  3.59540  3.39420  3.46260  3.87880   44004930
   -18   49    1   HE  3.70780  4.82480  4.25020  4.51400   44004931
   -18   50    1   HE  3.95860  4.45960  4.45060  4.23120   44004932
   -18   51    1   HE  3.15040  3.61700  3.61180  4.13840   44004933
   -18   52    1   HE  4.17860  4.63563  4.29740  4.95989   44004934
   -18   53    1   HE  4.08240  4.52860  4.10420  4.59800   44004935
   -18   54    1   HE  3.17680  3.36920  3.42240  3.84640   44004936
   -18   55    1   HE  3.14480  3.91280  3.55000  3.80840   44004937
   -18   56    1   HE  3.67884  3.66860  3.57260  3.21214   44004938
   -18   57    1   HE  3.82320  4.00160  3.85620  4.48920   44004939
   -18   58    1   HE  3.75000  4.68200  4.31280  4.50000   4400493A
   -18   59    1   HE  3.53700  3.92860  4.40740  4.31520   4400493B
   -18   60    1   HE  4.13240  4.43320  4.33880  4.43780   4400493C
   -18   61    1   HE  3.41317  3.78440  3.84200  3.68260   4400493D
   -18   62    1   HE  3.93720  4.00040  4.18380  4.02220   4400493E
   -18   63    1   HE  3.78020  3.82320  3.94700  4.00640   4400493F
   -18   64    1   HE  3.14640  3.85580  3.34020  3.21580   44004940
   -18   65    1   HE  3.50660  4.52341  3.90180  4.53041   44004941
   -18   66    1   HE  3.31120  3.75500  3.29420  3.72440   44004942
   -18   67    1   HE  3.98900  4.49420  4.26380  4.80780   44004943
   -18   68    1   HE  3.16660  3.33140  3.59120  3.33500   44004944
   -18   69    1   HE  3.73840  4.15780  4.12620  4.12600   44004945
   -18   70    1   HE  3.06131  3.49440  3.27896  3.34600   44004946
   -18   71    1   HE  3.60600  3.77280  3.83000  3.81880   44004947
   -18   72    1   HE  2.29726  3.17320  2.84894  2.64002   44004948
   -19    1    1   HE  3.90740  3.97600  3.72640  4.62960   44004981
   -19    2    1   HE  3.33086  3.39080  3.26517  3.86480   44004982
   -19    3    1   HE  4.54300  5.15100  4.64020  5.33630   44004983
   -19    4    1   HE  3.49060  4.01640  3.78680  3.46660   44004984
   -19    5    1   HE  3.79440  4.39698  4.48840  4.35280   44004985
   -19    6    1   HE  3.29152  3.84160  3.02661  3.90080   44004986
   -19    7    1   HE  4.65860  4.91100  4.55740  5.41077   44004987
   -19    8    1   HE  4.40720  5.00060  4.22660  5.03741   44004988
   -19    9    1   HE  3.99220  4.11700  4.19460  4.62380   44004989
   -19   10    1   HE  3.84520  3.87360  4.06400  4.59444   4400498A
   -19   11    1   HE  3.65600  3.78960  4.56820  3.51460   4400498B
   -19   12    1   HE  3.44980  3.94160  3.72040  3.87920   4400498C
   -19   13    1   HE  2.80340  3.04520  3.30300  3.69040   4400498D
   -19   14    1   HE  4.91100  5.12965  5.08463  5.13320   4400498E
   -19   15    1   HE  3.50760  3.73700  3.68684  4.13200   4400498F
   -19   16    1   HE  5.02420  5.68933  5.32336  5.71906   44004990
   -19   17    1   HE  4.21280  5.20220  4.43920  4.90140   44004991
   -19   18    1   HE  4.18820  4.88583  4.06180  5.52617   44004992
   -19   19    1   HE  4.07220  3.53780  4.13833  3.78300   44004993
   -19   20    1   HE  3.52461  3.73900  3.75345  3.40818   44004994
   -19   21    1   HE  3.55600  4.28200  3.40020  4.21620   44004995
   -19   22    1   HE  3.10020  3.86580  2.67600  3.87220   44004996
   -19   23    1   HE  4.07240  4.04020  4.22760  3.83100   44004997
   -19   24    1   HE  3.74700  4.69784  3.94060  5.31629   44004998
   -19   25    1   HE  3.67420  3.77780  3.89920  4.03720   44004999
   -19   26    1   HE  2.73849  4.96729  3.57720  4.29680   4400499A
   -19   27    1   HE  4.83480  5.04243  4.82066  5.35557   4400499B
   -19   28    1   HE  4.08300  4.11940  4.48140  4.37280   4400499C
   -19   29    1   HE  3.35680  3.45920  3.62280  3.88020   4400499D
   -19   30    1   HE  3.74040  4.15680  3.89040  4.52881   4400499E
   -19   31    1   HE  3.58240  4.17060  3.65643  4.35977   4400499F
   -19   32    1   HE  3.07795  3.61720  3.22880  3.39078   440049A0
   -19   33    1   HE  3.97240  4.22960  4.06240  4.77320   440049A1
   -19   34    1   HE  2.66670  3.04740  3.26480  3.50720   440049A2
   -19   35    1   HE  3.32520  3.40000  3.66800  3.39080   440049A3
   -19   36    1   HE  4.18900  4.33860  4.16480  4.28200   440049A4
   -19   37    1   HE  4.06260  4.37360  4.48420  4.61980   440049A5
   -19   38    1   HE  3.19460  3.95760  3.13780  4.03580   440049A6
   -19   39    1   HE  3.95920  4.30520  4.18960  4.71224   440049A7
   -19   40    1   HE  3.45219  3.16753  3.89948  3.61420   440049A8
   -19   41    1   HE  3.15039  3.68900  3.57061  3.91760   440049A9
   -19   42    1   HE  3.21780  3.34640  2.79858  4.16960   440049AA
   -19   43    1   HE  3.05222  3.36400  3.17233  3.46800   440049AB
   -19   44    1   HE  3.29240  4.01500  3.26210  4.07360   440049AC
   -19   45    1   HE  3.69720  3.56801  3.81780  3.76920   440049AD
   -19   46    1   HE  3.82560  3.84340  4.13860  3.81500   440049AE
   -19   47    1   HE  3.04040  3.54040  3.42640  3.52760   440049AF
   -19   48    1   HE  4.89584  4.64200  4.42520  4.76625   440049B0
   -19   49    1   HE  4.57421  4.60400  4.09160  4.85187   440049B1
   -19   50    1   HE  4.43380  4.72440  4.55860  5.23397   440049B2
   -19   51    1   HE  4.01320  3.55920  3.50800  4.09140   440049B3
   -19   52    1   HE  3.12745  3.38896  3.52180  3.55780   440049B4
   -19   53    1   HE  3.93040  4.00920  3.78620  4.29520   440049B5
   -19   54    1   HE  3.48600  3.93080  3.61380  3.94600   440049B6
   -19   55    1   HE  3.45559  3.48420  3.78660  3.83820   440049B7
   -19   56    1   HE  3.00500  3.53360  3.25400  3.92880   440049B8
   -19   57    1   HE  2.54127  2.88600  3.23460  3.09540   440049B9
   -19   58    1   HE  3.44599  4.20880  3.86720  4.24480   440049BA
   -19   59    1   HE  4.16600  4.13560  4.18594  4.75620   440049BB
   -19   60    1   HE  4.02820  4.46540  4.23740  4.42520   440049BC
   -19   61    1   HE  3.18980  4.12980  3.76260  3.90700   440049BD
   -19   62    1   HE  3.28620  3.89440  3.96380  3.85700   440049BE
   -19   63    1   HE  4.08660  4.28200  3.96160  4.44460   440049BF
   -19   64    1   HE  3.75460  3.94240  3.44740  4.33580   440049C0
   -19   65    1   HE  4.40938  3.54200  3.49080  3.57660   440049C1
   -19   66    1   HE  2.67334  3.67020  3.08620  3.87940   440049C2
   -19   67    1   HE  3.48800  3.74700  3.87800  4.01640   440049C3
   -19   68    1   HE  3.94420  3.39660  3.89200  4.21400   440049C4
   -19   69    1   HE  3.78100  3.82200  4.15300  3.89220   440049C5
   -19   70    1   HE  2.79878  3.86480  2.69540  4.13500   440049C6
   -19   71    1   HE  3.37140  3.80420  4.01040  3.73100   440049C7
   -19   72    1   HE  5.20662  5.90340  4.97159  6.10216   440049C8
   -20    1    1   HE  3.02981  3.34220  2.99060  3.19240   44004A01
   -20    2    1   HE  3.31580  3.36637  3.67340  3.83320   44004A02
   -20    3    1   HE  3.92400  4.80260  3.98240  5.31622   44004A03
   -20    4    1   HE  3.62200  4.72840  4.51140  4.35240   44004A04
   -20    5    1   HE  3.80400  3.76760  3.85260  4.01760   44004A05
   -20    6    1   HE  3.52300  3.27580  3.80020  3.85720   44004A06
   -20    7    1   HE  3.37100  3.37140  3.88540  3.03960   44004A07
   -20    8    1   HE  3.75120  3.79760  3.43200  3.79300   44004A08
   -20    9    1   HE  3.35577  3.29540  3.56020  3.34360   44004A09
   -20   10    1   HE  3.99840  3.89460  4.40020  4.24380   44004A0A
   -20   11    1   HE  3.95829  4.02040  3.61862  4.75916   44004A0B
   -20   12    1   HE  4.45979  4.39180  4.46640  4.46239   44004A0C
   -20   13    1   HE  3.58440  4.55180  3.80460  3.91140   44004A0D
   -20   14    1   HE  3.26420  3.49560  3.83500  3.82800   44004A0E
   -20   15    1   HE  2.75792  2.97497  3.19348  3.22933   44004A0F
   -20   16    1   HE  3.51520  3.96160  3.73140  4.25500   44004A10
   -20   17    1   HE  3.03492  4.37660  3.29340  3.98780   44004A11
   -20   18    1   HE  3.88080  4.23920  3.86240  4.26660   44004A12
   -20   19    1   HE  3.64920  3.45200  3.72240  3.93800   44004A13
   -20   20    1   HE  3.71284  3.45199  3.44000  3.81320   44004A14
   -20   21    1   HE  2.80985  3.75500  2.79716  4.18720   44004A15
   -20   22    1   HE  4.46599  4.39360  5.09467  4.36272   44004A16
   -20   23    1   HE  3.72700  3.34980  3.70700  3.43880   44004A17
   -20   24    1   HE  3.84820  4.02280  4.05540  4.27660   44004A18
   -20   25    1   HE  4.31320  4.89568  4.04040  4.92468   44004A19
   -20   26    1   HE  3.10320  4.95389  3.23980  5.13110   44004A1A
   -20   27    1   HE  4.43179  4.66200  4.17520  4.73505   44004A1B
   -20   28    1   HE  3.65386  3.76000  3.71160  4.06020   44004A1C
   -20   29    1   HE  4.13600  4.18760  3.95360  4.25160   44004A1D
   -20   30    1   HE  4.95589  5.17860  5.45796  6.01271   44004A1E
   -20   31    1   HE  4.50760  4.65640  4.79740  5.04362   44004A1F
   -20   32    1   HE  3.58880  4.18360  3.83780  3.90360   44004A20
   -20   33    1   HE  3.54200  4.23820  4.14480  4.14620   44004A21
   -20   34    1   HE  3.89920  4.43220  4.32260  4.60360   44004A22
   -20   35    1   HE  3.29292  2.55907  3.08160  3.23060   44004A23
   -20   36    1   HE  4.10100  4.05640  4.44040  4.45920   44004A24
   -20   37    1   HE  3.10380  3.22374  3.03600  3.32160   44004A25
   -20   38    1   HE  3.59000  3.66800  3.22760  3.85640   44004A26
   -20   39    1   HE  3.13680  3.41898  3.49840  3.53560   44004A27
   -20   40    1   HE  3.57640  4.19040  3.87360  4.08640   44004A28
   -20   41    1   HE  1.99340  3.41640  2.62475  3.21614   44004A29
   -20   42    1   HE  4.47400  4.50780  4.19200  4.88260   44004A2A
   -20   43    1   HE  3.70380  3.93440  4.06200  4.04480   44004A2B
   -20   44    1   HE  3.75760  3.82460  3.26220  4.13540   44004A2C
   -20   45    1   HE  2.94229  3.41560  3.30420  3.54200   44004A2D
   -20   46    1   HE  2.52724  2.69343  2.90933  2.97800   44004A2E
   -20   47    1   HE  2.89760  3.17020  3.09720  3.49860   44004A2F
   -20   48    1   HE  2.97126  2.93915  3.28836  3.73920   44004A30
   -20   49    1   HE  3.93520  3.78840  3.99200  3.94820   44004A31
   -20   50    1   HE  4.43360  4.67400  4.57280  5.00740   44004A32
   -20   51    1   HE  4.27160  4.87362  4.32240  5.11193   44004A33
   -20   52    1   HE  3.72100  4.16173  4.03160  4.77606   44004A34
   -20   53    1   HE  4.53400  4.70880  4.46400  4.85740   44004A35
   -20   54    1   HE  4.39600  4.34760  4.34140  4.71960   44004A36
   -20   55    1   HE  3.68020  3.56920  3.59680  3.66680   44004A37
   -20   56    1   HE  3.87720  4.58820  4.43960  4.70380   44004A38
   -20   57    1   HE  4.12300  4.28400  4.52240  4.21854   44004A39
   -20   58    1   HE  2.29816  2.75386  2.64729  3.21480   44004A3A
   -20   59    1   HE  2.96400  3.83300  3.45340  3.49880   44004A3B
   -20   60    1   HE  3.76240  3.59382  3.69364  4.31060   44004A3C
   -20   61    1   HE  2.61325  3.36540  2.53443  3.78260   44004A3D
   -20   62    1   HE  2.85647  2.98318  3.42680  3.78680   44004A3E
   -20   63    1   HE  2.60317  2.37533  3.10584  2.26196   44004A3F
   -20   64    1   HE  2.97117  3.06116  3.32573  4.08840   44004A40
   -20   65    1   HE  2.80517  3.71380  2.79515  3.21714   44004A41
   -20   66    1   HE  3.68540  4.10700  3.36780  4.16320   44004A42
   -20   67    1   HE  4.54340  4.88520  4.84720  5.46057   44004A43
   -20   68    1   HE  4.84680  5.03471  5.43135  4.75940   44004A44
   -20   69    1   HE  4.78120  4.73860  4.93760  4.82987   44004A45
   -20   70    1   HE  4.55580  4.63280  4.13540  4.82480   44004A46
   -20   71    1   HE  2.61064  2.59992  2.13126  2.81273   44004A47
   -20   72    1   HE  4.11000  4.20960  3.98300  4.48700   44004A48
   -21    1    1   HE  4.15360  4.32420  4.16900  4.59460   44004A81
   -21    3    1   HE  3.49100  3.46680  3.78700  3.71300   44004A83
   -21    5    1   HE  3.73140  4.04120  4.06960  4.17800   44004A85
   -21    7    1   HE  3.38400  3.08060  3.37800  3.77260   44004A87
   -21    9    1   HE  3.36277  3.45000  3.54080  3.96840   44004A89
   -21   11    1   HE  4.04080  4.23920  4.49440  4.58800   44004A8B
   -21   13    1   HE  3.67360  4.01260  3.71200  4.14300   44004A8D
   -21   15    1   HE  4.46880  4.73485  4.02500  4.46040   44004A8F
   -21   17    1   HE  3.85040  4.62580  3.75120  4.53540   44004A91
   -21   19    1   HE  4.37057  4.81966  4.76805  4.62500   44004A93
   -21   21    1   HE  2.13781  2.79758  2.61512  3.20820   44004A95
   -21   23    1   HE  2.95440  3.69040  3.09380  3.87000   44004A97
   -21   25    1   HE  3.40540  3.80780  4.06400  4.24340   44004A99
   -21   27    1   HE  3.56300  3.45100  3.81940  3.64840   44004A9B
   -21   29    1   HE  2.62896  3.44920  2.96399  3.64140   44004A9D
   -21   31    1   HE  3.99660  3.86020  4.03760  4.22180   44004A9F
   -21   33    1   HE  2.47198  2.98120  2.30036  3.51360   44004AA1
   -21   35    1   HE  4.21760  3.84880  3.92560  4.46680   44004AA3
   -21   37    1   HE  3.40680  3.53920  3.38220  3.37640   44004AA5
   -21   39    1   HE  3.80980  3.43040  3.56140  3.56780   44004AA7
   -21   41    1   HE  3.78680  3.46620  3.46160  4.43640   44004AA9
   -21   43    1   HE  3.75860  3.82040  3.62220  4.04400   44004AAB
   -21   45    1   HE  3.74040  3.30840  3.78120  3.94900   44004AAD
   -21   47    1   HE  4.25880  4.01930  3.88280  4.81820   44004AAF
   -21   49    1   HE  3.09692  3.51800  3.20734  3.46880   44004AB1
   -21   51    1   HE  3.01240  3.26620  2.92165  2.74700   44004AB3
   -21   53    1   HE  2.57601  2.44003  2.82980  3.27171   44004AB5
   -21   55    1   HE  4.75360  4.71584  5.01911  5.11700   44004AB7
   -21   57    1   HE  5.25806  5.44546  4.95600  5.49600   44004AB9
   -21   59    1   HE  4.49100  4.12540  4.12192  4.07040   44004ABB
   -21   61    1   HE  2.76591  3.33780  3.13633  3.61920   44004ABD
   -21   63    1   HE  3.85600  4.12340  3.79520  3.82580   44004ABF
   -21   65    1   HE  5.02861  4.08860  4.85320  3.99700   44004AC1
   -21   67    1   HE  3.54460  3.43397  3.64020  3.65320   44004AC3
   -21   69    1   HE  4.51880  4.50700  4.25720  4.66220   44004AC5
   -21   71    1   HE  3.68500  4.45740  3.73660  4.21060   44004AC7
   -22    1    1   HE  3.19100  3.76580  3.56420  3.74700   44004B01
   -22    3    1   HE  3.95460  4.12160  4.64300  4.46980   44004B03
   -22    5    1   HE  3.36940  3.66140  3.12180  3.80220   44004B05
   -22    7    1   HE  3.56640  3.71680  3.71320  3.97380   44004B07
   -22    9    1   HE  4.88635  4.49760  4.97359  5.08092   44004B09
   -22   11    1   HE  3.35917  3.50000  2.85428  3.56463   44004B0B
   -22   13    1   HE  4.01280  3.52580  3.96880  3.74800   44004B0D
   -22   15    1   HE  2.89748  3.45860  3.53820  4.08940   44004B0F
   -22   17    1   HE  3.89020  4.19220  4.01580  4.79820   44004B11
   -22   19    1   HE  4.46379  4.39020  4.34660  4.81826   44004B13
   -22   21    1   HE  3.03591  2.92437  2.89280  3.33000   44004B15
   -22   23    1   HE  4.94240  5.26231  5.30604  5.45731   44004B17
   -22   25    1   HE  3.74605  3.32400  3.70100  3.10400   44004B19
   -22   27    1   HE  4.76365  4.07880  4.38778  4.14780   44004B1B
   -22   29    1   HE  3.64483  3.41618  3.49420  3.94300   44004B1D
   -22   31    1   HE  3.86500  3.77600  3.66500  4.22160   44004B1F
   -22   33    1   HE  3.75940  3.69620  3.71000  3.74560   44004B21
   -22   35    1   HE  3.38900  3.25320  3.68300  3.69880   44004B23
   -22   37    1   HE  3.59920  3.87940  4.23460  4.57820   44004B25
   -22   39    1   HE  3.97980  5.04402  3.15440  4.49620   44004B27
   -22   41    1   HE  5.34880  4.99940  4.98230  5.62235   44004B29
   -22   43    1   HE  4.17580  3.63180  4.25820  4.54842   44004B2B
   -22   45    1   HE  3.93020  3.94760  3.97520  4.16800   44004B2D
   -22   47    1   HE  3.16420  3.90840  3.83420  3.52140   44004B2F
   -22   49    1   HE  3.91500  4.16940  3.84700  4.29200   44004B31
   -22   51    1   HE  5.28178  5.85709  5.20654  5.88816   44004B33
   -22   53    1   HE  4.51640  3.98500  4.46760  4.29520   44004B35
   -22   55    1   HE  3.12460  3.68160  2.92769  3.58980   44004B37
   -22   57    1   HE  4.75460  4.43860  4.53180  4.45220   44004B39
   -22   59    1   HE  3.61480  3.72680  4.07060  3.81600   44004B3B
   -22   61    1   HE  3.76960  4.08120  4.06380  4.07260   44004B3D
   -22   63    1   HE  4.15460  4.00880  4.31680  4.09100   44004B3F
   -22   65    1   HE  3.94620  4.41360  4.10120  4.74265   44004B41
   -22   67    1   HE  3.37620  4.04800  3.53760  3.73240   44004B43
   -22   69    1   HE  3.82220  3.98600  4.04240  3.98220   44004B45
   -22   71    1   HE  2.72469  3.01400  2.70292  3.26620   44004B47
   -23    1    1   HE  2.79020  2.66367  3.02640  2.79640   44004B81
   -23    3    1   HE  3.90100  3.93620  3.90620  4.01840   44004B83
   -23    5    1   HE  3.96820  3.83540  4.09540  3.76660   44004B85
   -23    7    1   HE  3.70720  3.46180  3.72720  4.30580   44004B87
   -23    9    1   HE  4.16360  4.10720  4.61100  4.78866   44004B89
   -23   11    1   HE  3.86340  3.38160  3.51820  3.72740   44004B8B
   -23   13    1   HE  3.43140  3.91940  3.63920  3.72700   44004B8D
   -23   15    1   HE  3.98060  4.00940  4.03160  4.60300   44004B8F
   -23   17    1   HE  4.25300  3.94020  4.40520  4.28840   44004B91
   -23   19    1   HE  3.95060  3.98270  3.88760  4.26880   44004B93
   -23   21    1   HE  2.97820  3.48260  3.12780  3.98150   44004B95
   -23   23    1   HE  4.82613  4.90036  4.89316  5.52172   44004B97
   -23   25    1   HE  3.96120  4.86680  4.42640  4.42000   44004B99
   -23   27    1   HE  4.29280  4.54260  4.28240  4.97960   44004B9B
   -23   29    1   HE  4.40440  4.80806  4.60080  5.31433   44004B9D
   -23   31    1   HE  2.58743  3.68400  3.17093  2.66984   44004B9F
   -23   33    1   HE  2.41117  2.53744  2.12361  2.78726   44004BA1
   -23   35    1   HE  3.86520  3.52400  3.69260  4.12560   44004BA3
   -23   37    1   HE  3.67840  3.79960  4.10980  3.88700   44004BA5
   -23   39    1   HE  4.19300  4.28060  4.54760  4.62120   44004BA7
   -23   41    1   HE  3.66563  3.12733  3.51020  3.35237   44004BA9
   -23   43    1   HE  2.42889  2.95960  2.52282  2.99900   44004BAB
   -23   45    1   HE  3.73460  3.68860  4.03080  3.87000   44004BAD
   -23   47    1   HE  4.47540  3.87220  4.63300  4.33900   44004BAF
   -23   49    1   HE  3.63880  3.71820  3.64800  3.45819   44004BB1
   -23   51    1   HE  3.49240  3.57400  3.59140  3.75800   44004BB3
   -23   53    1   HE  3.11637  3.41600  2.79970  3.88900   44004BB5
   -23   55    1   HE  3.40220  3.40260  3.98520  4.23420   44004BB7
   -23   57    1   HE  4.82600  4.98320  4.65180  4.99940   44004BB9
   -23   59    1   HE  3.91780  4.04140  4.19780  4.14260   44004BBB
   -23   61    1   HE  2.47213  2.60513  2.90036  2.86815   44004BBD
   -23   63    1   HE  3.59960  4.04540  3.93900  4.09920   44004BBF
   -23   65    1   HE  5.12112  4.64980  4.96180  4.36080   44004BC1
   -23   67    1   HE  3.69320  3.41500  3.77300  3.82360   44004BC3
   -23   69    1   HE  3.88520  4.01500  4.45100  4.12740   44004BC5
   -23   71    1   HE  4.01260  4.45480  4.36680  4.39000   44004BC7
   -24    1    1   HE  2.95187  3.04242  3.14226  3.47720   44004C01
   -24    3    1   HE  3.32080  3.74980  3.16013  4.12000   44004C03
   -24    5    1   HE  3.75760  4.03640  4.09220  4.57420   44004C05
   -24    7    1   HE  3.68380  3.93280  3.51680  4.16720   44004C07
   -24    9    1   HE  4.33740  4.71000  4.76000  4.24760   44004C09
   -24   11    1   HE  3.54700  3.58120  3.76980  3.64900   44004C0B
   -24   13    1   HE  5.21989  5.14753  5.13505  5.48299   44004C0D
   -24   15    1   HE  3.72820  3.97440  4.25840  4.46520   44004C0F
   -24   17    1   HE  3.71620  4.86567  3.78340  4.82560   44004C11
   -24   19    1   HE  3.40620  3.24055  3.26935  3.53640   44004C13
   -24   21    1   HE  4.16980  4.40880  4.27120  4.90060   44004C15
   -24   23    1   HE  3.32560  3.21540  3.72024  3.67820   44004C17
   -24   25    1   HE  3.46420  4.20740  3.42320  4.70700   44004C19
   -24   27    1   HE  4.11360  3.92660  3.82660  3.88040   44004C1B
   -24   29    1   HE  4.75580  4.84100  4.42220  4.85920   44004C1D
   -24   31    1   HE  4.62480  5.36855  5.05980  5.35080   44004C1F
   -24   33    1   HE  4.21720  4.61240  4.48280  5.21314   44004C21
   -24   35    1   HE  3.34480  3.98020  3.57160  3.63060   44004C23
   -24   37    1   HE  4.07860  4.48700  4.47179  4.74960   44004C25
   -24   39    1   HE  4.72745  4.50780  3.94460  4.71340   44004C27
   -24   41    1   HE  3.97240  4.40980  4.36520  4.59720   44004C29
   -24   43    1   HE  4.66640  4.53840  4.89640  4.65900   44004C2B
   -24   45    1   HE  4.22400  3.97080  4.38200  3.82200   44004C2D
   -24   47    1   HE  4.39620  4.79140  4.66920  4.76560   44004C2F
   -24   49    1   HE  5.28136  5.09460  5.25695  5.50880   44004C31
   -24   51    1   HE  3.54340  3.49520  3.46620  4.50000   44004C33
   -24   53    1   HE  3.37640  3.71080  3.83240  3.79000   44004C35
   -24   55    1   HE  3.31360  2.89768  3.57720  3.24260   44004C37
   -24   57    1   HE  3.40380  4.23280  3.93540  4.35800   44004C39
   -24   59    1   HE  3.77220  4.09380  4.19440  4.23680   44004C3B
   -24   61    1   HE  4.03160  3.90300  4.21400  4.04080   44004C3D
   -24   63    1   HE  4.08340  4.16820  3.90120  4.45420   44004C3F
   -24   65    1   HE  3.87100  4.38760  4.23880  4.85180   44004C41
   -24   67    1   HE  3.63920  3.60980  3.99180  3.82320   44004C43
