#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -14               4               1              HB  0.59853  3.23338  0.57645  4.14641  3.94866  0.57519  2.92105  3.05603  3.53139  0.61765   42004704
              -15               4               1              HB  0.61113  2.85702  0.59691  3.64247  4.06681  0.57005  3.08003  4.07522  4.32928  0.65041   42004784
              -15               4               2              HB  0.45767  1.71139  0.47187  2.76767  2.09420  0.46865  0.58743  0.21544  0.93435  0.47994   42008784
              -16               4               1              HB  0.47917 -1.12861  0.46352 -0.83902 -1.11493  0.44359 -1.49721 -1.48196 -1.51441  0.47142   42004804
              -16               4               2              HB  0.55206 11.41887  0.53182 11.69666 11.90852  0.51702 10.76252 11.43966 11.36258  0.56110   42008804
               -1               5               1              HB  0.61103 -3.10530  0.59921 -2.10651 -3.38478  0.58710 -2.97037 -3.48981 -3.20315  0.58074   42004085
               -2               5               1              HB  0.52853  2.62804  0.51282  2.47542  3.96509  0.53820  2.43267  3.97307  3.68563  0.53208   42004105
               -3               5               1              HB  0.38651  4.65956  0.36805  5.21472  5.30609  0.40923  3.73188  4.16693  4.32547  0.38749   42004185
               -4               5               1              HB  0.57365  2.63095  0.57123  3.55932  3.21057  0.56304  2.15398  2.38797  2.65503  0.56655   42004205
               -5               5               1              HB  0.56248  5.88084  0.53909  5.61986  4.44412  0.55415  5.36416  4.69270  3.89375  0.57558   42004285
               -6               5               1              HB  0.52281 -0.95545  0.53273  0.53326 -2.80416  0.50526  0.42291 -2.15762 -0.85113  0.55257   42004305
               -7               5               1              HB  0.41101 -1.42500  0.44498 -1.36807 -1.33508  0.41790 -0.51857 -0.17210 -0.29898  0.42150   42004385
               -8               5               1              HB  0.48660  5.66822  0.51002  4.70573  5.95915  0.50602  4.86574  6.50869  4.96874  0.51814   42004405
               -9               5               1              HB  0.48070 -0.90491  0.50160 -0.24541  0.64443  0.49797 -1.24108 -0.25830  0.12406  0.49776   42004485
              -10               5               1              HB  0.55863  2.51212  0.55342  2.84966  2.50901  0.57211  2.43055  2.54185  2.41467  0.55340   42004505
              -11               5               1              HB  0.55213  5.06253  0.53527  6.41241  6.43380  0.51480  3.95643  4.35945  5.18829  0.50652   42004585
              -12               5               1              HB  0.51172 -4.68495  0.48395 -4.28970 -4.68169  0.51385 -5.32545 -5.33498 -5.37282  0.51967   42004605
              -13               5               1              HB  0.57524 -1.47236  0.56023 -0.68363 -1.46211  0.54743 -0.99265 -1.18255 -0.90186  0.54110   42004685
              -14               5               1              HB  0.60862  3.90130  0.58632  2.98849  3.20944  0.61998  2.37583  2.97954  1.19364  0.60066   42004705
              -15               5               1              HB  0.52045 -1.49430  0.53779 -1.26890 -1.92310  0.53384 -0.61323 -0.84525 -0.91228  0.53458   42004785
              -15               5               2              HB  0.65475 -4.87231  0.66677 -5.04344 -4.26728  0.63734 -5.35636 -4.11747 -4.68166  0.62234   42008785
              -16               5               1              HB  0.49123 -1.55630  0.50102 -1.44777 -2.39613  0.47815 -1.54436 -2.13231 -2.39080  0.48239   42004805
              -16               5               2              HB  0.60981 -1.43105  0.61616 -0.69947 -0.81606  0.60351 -1.30984 -1.06583 -0.78452  0.59617   42008805
               -1               6               1              HB  0.52067  0.90149  0.51345  1.24449  2.02342  0.53365 -0.42770  0.66872  0.78430  0.51235   42004086
               -2               6               1              HB  0.57336  0.42047  0.54940  1.11250  1.76521  0.55722 -0.62351  0.42470  0.67208  0.57986   42004106
               -3               6               1              HB  0.51293  0.51774  0.49683  1.27052  1.89401  0.48209 -0.42694  0.63768  1.03826  0.49941   42004186
               -4               6               1              HB  0.61344  0.82530  0.57195  1.92457  2.24378  0.57668 -0.43084  0.46496  0.93992  0.55220   42004206
               -5               6               1              HB  0.47911  0.72773  0.48703  1.61583  1.88913  0.46003 -0.56686  0.19376  0.49109  0.47606   42004286
               -6               6               1              HB  0.50091  0.71230  0.50231  1.36194  2.21144  0.49276 -0.60616  0.32489  0.45037  0.52679   42004306
               -7               6               1              HB  0.49709  0.58361  0.48935  1.18250  2.11064  0.52191 -0.58380  0.36476  0.62938  0.51592   42004386
               -8               6               1              HB  0.52036  0.84109  0.49693  1.62720  2.39727  0.51061 -0.31443  0.73945  1.18591  0.51878   42004406
               -9               6               1              HB  0.48541  0.75631  0.53426  1.57208  2.72750  0.50884 -0.34840  0.66801  1.21882  0.48925   42004486
              -10               6               1              HB  0.59210  0.86345  0.60072  1.70879  2.27174  0.59163 -0.52291  0.37021  0.57427  0.64262   42004506
