#U fC

#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -4               7               1              HB  0.56944 -0.26312  0.58203 -0.04326 -0.11656  0.58044  0.07935  0.03314 -0.19449  0.57232   42004207
               -5               7               1              HB  0.55925 -0.14777  0.53086  0.07383 -0.26099  0.59320  0.10438 -0.09509 -0.21132  0.55958   42004287
               -6               7               1              HB  0.65350 -0.23884  0.64628  0.04699 -0.23097  0.60773  0.06526 -0.05464 -0.19097  0.64567   42004307
               -7               7               1              HB  0.48934 -0.18381  0.52507  0.02875 -0.17816  0.52012  0.12571 -0.02948 -0.14490  0.52251   42004387
               -8               7               1              HB  0.63872 -0.26259  0.65634 -0.06658 -0.20364  0.66531  0.02993 -0.04730 -0.20892  0.63076   42004407
               -9               7               1              HB  0.67120 -0.29023  0.64674 -0.02612 -0.23016  0.65419 -0.01236 -0.04064 -0.24037  0.68919   42004487
              -10               7               1              HB  0.69503 -0.24642  0.67956 -0.12357 -0.19623  0.67269 -0.24991 -0.00794 -0.22377  0.64541   42004507
              -11               7               1              HB  0.58605 -0.15309  0.60071  0.07010 -0.25947  0.59161  0.03940 -0.02562 -0.24799  0.56022   42004587
              -12               7               1              HB  0.65457 -0.19785  0.61983 -0.03537 -0.22219  0.64016 -0.08878 -0.04979 -0.18792  0.59824   42004607
              -13               7               1              HB  0.53581 -0.15854  0.52952  0.00898 -0.20904  0.56245  0.05766  0.00664 -0.19556  0.53985   42004687
              -14               7               1              HB  0.60458 -0.25613  0.60798 -0.08522 -0.23252  0.59539 -0.15893 -0.02644 -0.20515  0.61970   42004707
              -15               7               1              HB  0.63220 -0.17471  0.63431  0.21414 -0.18785  0.66925  0.26294 -0.04159 -0.16747  0.62832   42004787
              -15               7               2              HB  0.69846 -0.29352  0.67176  0.08722 -0.28674  0.67285  0.13427 -0.03836 -0.27360  0.66985   42008787
              -16               7               1              HB  0.56257 -0.15281  0.56125  0.00301 -0.19260  0.53863  0.04882 -0.04377 -0.16196  0.53559   42004807
              -16               7               2              HB  0.68607 -0.36580  0.74320  0.27778 -0.27782  0.65916 -0.12364  0.03130 -0.25429  0.69521   42008807
               -1               8               1              HB  0.70514 -0.33704  0.74503 -0.03773 -0.21916  0.67565 -0.10178 -0.00346 -0.23390  0.68028   42004088
               -2               8               1              HB  0.53239 -0.19615  0.55323 -0.17387 -0.07241  0.53257 -0.09298  0.03266 -0.11493  0.54591   42004108
               -3               8               1              HB  0.53779 -0.19736  0.56937 -0.05938 -0.14587  0.56258  0.00418  0.02130 -0.21594  0.52923   42004188
               -4               8               1              HB  0.74064 -0.24301  0.72078 -0.19704 -0.21613  0.72485 -0.25671  0.03416 -0.26586  0.68588   42004208
               -5               8               1              HB  0.63710 -0.27163  0.62316  0.10080 -0.20678  0.62196 -0.07775 -0.05676 -0.21295  0.64269   42004288
               -6               8               1              HB  0.62403 -0.18704  0.63913  0.02229 -0.23095  0.63792 -0.16690 -0.04698 -0.13279  0.58574   42004308
               -7               8               1              HB  0.68254 -0.33182  0.67809 -0.07653 -0.24545  0.70555  0.16957  0.05901 -0.34968  0.66769   42004388
