#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
              -15              11               1              HB  3.89042  3.16879  2.70250  4.28995   4200478B
              -15              11               2              HB  4.42586  4.58756  4.72688  4.41421   4200878B
              -16              11               1              HB  1.98683  2.13535  3.14045  2.95452   4200480B
              -16              11               2              HB  3.08527  4.69410  2.71957  5.95653   4200880B
               -1              12               1              HB  2.06446  2.90593  3.47378  3.77388   4200408C
               -2              12               1              HB  2.86215  5.32692  4.61200  3.93957   4200410C
               -3              12               1              HB  5.04485  5.27807  5.51562  5.40699   4200418C
               -4              12               1              HB  1.76417  2.03655  3.09050  2.44940   4200420C
               -5              12               1              HB  3.81308  2.91216  5.66002  4.55348   4200428C
               -6              12               1              HB  3.99375  4.35527  4.71047  4.68515   4200430C
               -7              12               1              HB  3.78349  3.09640  2.79776  3.19821   4200438C
               -8              12               1              HB  4.75267  4.55144  4.17284  4.99968   4200440C
               -9              12               1              HB  5.66347  5.47297  5.29983  5.42182   4200448C
              -10              12               1              HB  4.62405  5.31298  5.27252  5.21486   4200450C
              -11              12               1              HB  3.58331  3.76489  2.68627  5.05573   4200458C
              -12              12               1              HB  2.54643  3.17302  4.24215  3.18120   4200460C
              -13              12               1              HB  2.63529  3.39421  3.47480  3.81102   4200468C
              -14              12               1              HB  3.09622  1.79822  4.14931  4.64283   4200470C
              -15              12               1              HB  4.31676  2.43947  3.71178  4.37787   4200478C
              -15              12               2              HB  2.97475  3.40295  3.65803  2.70389   4200878C
              -16              12               1              HB  4.40324  4.80611  5.24363  4.14312   4200480C
              -16              12               2              HB  2.62412  3.42640  5.29586  3.71070   4200880C
               -1              13               1              HB  1.61056  1.57802  3.34262  3.46794   4200408D
               -2              13               1              HB  3.37303  3.08268  3.33606  4.26263   4200410D
               -3              13               1              HB  4.56424  3.61028  3.37537  5.02712   4200418D
               -4              13               1              HB  2.93138  3.48253  3.78679  3.19648   4200420D
               -5              13               1              HB  5.35383  5.43944  4.46789  4.52199   4200428D
               -6              13               1              HB  4.50484  4.33424  4.71788  4.38616   4200430D
               -7              13               1              HB  4.35902  4.44178  5.09557  4.66996   4200438D
               -8              13               1              HB  4.91540  3.63721  3.82929  4.05566   4200440D
               -9              13               1              HB  2.82511  3.05239  4.81875  3.26518   4200448D
              -10              13               1              HB  5.00512  4.94184  5.23201  4.96225   4200450D
              -11              13               1              HB  5.30599  5.02863  5.74346  5.18291   4200458D
              -12              13               1              HB  1.40449  3.32843  3.77697  2.65117   4200460D
              -13              13               1              HB  5.02546  4.02805  2.77191  2.10002   4200468D
              -14              13               1              HB  3.99007  3.91797  4.38748  4.26516   4200470D
              -15              13               1              HB  4.15964  3.82029  4.95390  3.70390   4200478D
              -15              13               2              HB  3.21533  3.50922  3.68364  3.43272   4200878D
              -16              13               1              HB  3.26587  2.80971  2.31785  3.94188   4200480D
              -16              13               2              HB  4.86761  4.99467  5.46369  5.16824   4200880D
               -1              14               1              HB  1.22940  3.31278  3.73763  2.82726   4200408E
               -2              14               1              HB  5.64128  5.47006  5.85991  5.32615   4200410E
               -3              14               1              HB  5.02287  4.96553  5.47433  4.99801   4200418E
               -4              14               1              HB  3.78275  4.00952  4.00081  3.64776   4200420E
               -5              14               1              HB  2.72383  5.07830  5.13990  3.21752   4200428E
               -6              14               1              HB  4.30893  4.15810  4.30919  3.07237   4200430E
               -7              14               1              HB  4.30432  4.50014  4.90193  4.36508   4200438E
               -8              14               1              HB  3.70659  3.12380  5.66575  3.97426   4200440E
               -9              14               1              HB  4.89778  3.49442  4.42281  4.74485   4200448E
              -10              14               1              HB  4.94497  4.20638  4.07327  2.13941   4200450E
              -11              14               1              HB  4.17501  4.45729  4.54271  4.31590   4200458E
              -12              14               1              HB  5.51414  5.57806  5.49629  5.20326   4200460E
              -13              14               1              HB  4.21463  3.94000  3.84903  2.39831   4200468E
              -14              14               1              HB  3.83547  4.50022  4.29660  4.16414   4200470E
              -15              14               1              HB  3.70007  3.10907  5.30987  4.57488   4200478E
              -15              14               2              HB  4.59543  4.46739  4.76486  4.18445   4200878E
              -16              14               1              HB  4.40144  4.27582  3.68437  3.69822   4200480E
              -16              14               2              HB  3.29314  4.53090  4.07454  3.71463   4200880E
               -1              15               1              HB  4.73518  5.38140  5.03006  4.96442   4200408F
               -2              15               1              HB  3.13027  2.59839  2.70884  2.74761   4200410F
               -3              15               1              HB  5.56647  5.34470  5.63735  4.91416   4200418F
               -4              15               1              HB  3.80388  2.85190  2.64627  3.74157   4200420F
               -5              15               1              HB  6.23126  5.54989  6.01465  5.89234   4200428F
               -6              15               1              HB  4.36162  4.29592  4.57601  4.08527   4200430F
               -7              15               1              HB  4.73571  4.39886  4.70221  4.53913   4200438F
               -8              15               1              HB  4.89077  5.64893  4.92534  4.81533   4200440F
               -9              15               1              HB  2.63742  3.59785  4.05436  3.07189   4200448F
              -10              15               1              HB  3.53476  2.89569  3.81170  2.93405   4200450F
              -11              15               1              HB  2.74613  2.60969  4.30697  4.13118   4200458F
              -12              15               1              HB  3.67577  3.08988  2.64341  2.02490   4200460F
              -13              15               1              HB  2.99757  1.56014  2.83094  2.78206   4200468F
              -14              15               1              HB  3.81147  4.09222  3.77358  3.18917   4200470F
              -15              15               1              HB  3.58576  3.99250  3.17162  4.58274   4200478F
              -15              15               2              HB  3.60344  3.69242  4.15436  3.68348   4200878F
              -16              15               1              HB  4.57929  4.97644  4.98493  4.78232   4200480F
              -16              15               2              HB  3.53336  5.15700  3.60574  5.43617   4200880F
               -1              16               1              HB  2.14705  3.31101  2.18458  1.61238   42004090
