#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -6               5               1              HB  0.60503 -0.16556  0.59477 -0.04482 -0.12884  0.55791 -0.24091  0.00530 -0.17992  0.62881   42004305
               -7               5               1              HB  0.52468 -0.14968  0.51165 -0.03091 -0.17943  0.51491 -0.18973 -0.04268 -0.11652  0.53189   42004385
               -8               5               1              HB  0.65802 -0.23658  0.64084 -0.07925 -0.21308  0.64656 -0.21988  0.00677 -0.20394  0.61173   42004405
               -9               5               1              HB  0.61596 -0.24679  0.59185  0.00615 -0.18245  0.61987 -0.21982 -0.02562 -0.18509  0.60437   42004485
              -10               5               1              HB  0.72577 -0.28563  0.70704 -0.02560 -0.21210  0.66290 -0.22867 -0.10787 -0.24760  0.73106   42004505
              -11               5               1              HB  0.61907 -0.22348  0.66587 -0.07495 -0.23251  0.65081 -0.22579 -0.04086 -0.20092  0.60642   42004585
              -12               5               1              HB  0.63861 -0.10241  0.60419  0.10526 -0.12397  0.61632 -0.11806  0.04617 -0.14801  0.61558   42004605
              -13               5               1              HB  0.65711 -0.19860  0.67072 -0.02864 -0.22435  0.64133 -0.20494 -0.00212 -0.25195  0.63060   42004685
              -14               5               1              HB  0.71652 -0.25802  0.70251  0.05044 -0.24378  0.68624 -0.30532 -0.00175 -0.24229  0.67263   42004705
              -15               5               1              HB  0.60728 -0.17772  0.60348 -0.04288 -0.16931  0.60063 -0.18256  0.00222 -0.18580  0.60702   42004785
              -15               5               2              HB  0.75089 -0.09057  0.71466  0.16045 -0.27380  0.72562 -0.03003  0.13555 -0.10934  0.73553   42008785
              -16               5               1              HB  0.57001 -0.21059  0.58693 -0.06369 -0.15145  0.54039 -0.19500 -0.02311 -0.19192  0.59322   42004805
              -16               5               2              HB  0.68420 -0.20721  0.63606  0.04028 -0.15721  0.65239 -0.26489  0.00147 -0.24005  0.66515   42008805
               -1               6               1              HB  0.69508 -0.24131  0.66830 -0.00069 -0.22306  0.67319 -0.14913 -0.08254 -0.24910  0.63605   42004086
               -2               6               1              HB  0.70912 -0.23522  0.67659 -0.04616 -0.21935  0.71674 -0.21454 -0.03840 -0.20502  0.68095   42004106
               -3               6               1              HB  0.62778 -0.20406  0.62230 -0.05598 -0.21123  0.60469 -0.18061 -0.07247 -0.20886  0.56182   42004186
               -4               6               1              HB  0.75925 -0.23278  0.71830 -0.07547 -0.34333  0.69772 -0.22748 -0.01333 -0.21314  0.70083   42004206
               -5               6               1              HB  0.59960 -0.16183  0.53444 -0.04244 -0.19482  0.59054 -0.19466 -0.03933 -0.17357  0.58337   42004286
               -6               6               1              HB  0.66632 -0.25579  0.63142 -0.05960 -0.23660  0.65973 -0.16485 -0.03940 -0.14051  0.59216   42004306
               -7               6               1              HB  0.65475 -0.21033  0.63496  0.01462 -0.20005  0.62586 -0.16682 -0.08504 -0.20251  0.61174   42004386
               -8               6               1              HB  0.62088 -0.16576  0.61563 -0.06702 -0.27593  0.62515 -0.13733 -0.05913 -0.17135  0.62409   42004406
               -9               6               1              HB  0.60729 -0.25249  0.62577 -0.05674 -0.18196  0.63583 -0.16054  0.03704 -0.21570  0.58843   42004486
              -10               6               1              HB  0.79958 -0.32876  0.80289  0.02380 -0.34593  0.78175 -0.26053 -0.08933 -0.25924  0.69569   42004506
              -11               6               1              HB  0.73783 -0.30388  0.68617  0.01570 -0.23999  0.69159 -0.20495 -0.02309 -0.21989  0.68890   42004586
              -12               6               1              HB  0.58158 -0.20244  0.62917 -0.01979 -0.21352  0.67278 -0.20639  0.02620 -0.23716  0.61784   42004606
              -13               6               1              HB  0.66971 -0.19745  0.65996 -0.01723 -0.21246  0.68894 -0.19389  0.00010 -0.15914  0.66390   42004686
              -14               6               1              HB  0.63460 -0.21926  0.59373 -0.04485 -0.17910  0.62481 -0.21375 -0.04835 -0.24382  0.61383   42004706
              -15               6               1              HB  0.61648 -0.19473  0.61416 -0.00247 -0.19759  0.63286 -0.17990  0.04327 -0.21375  0.60361   42004786
              -15               6               2              HB  0.67050 -0.24715  0.68206  0.03518 -0.21941  0.69242 -0.25356  0.01872 -0.21423  0.67243   42008786
              -16               6               1              HB  0.60272 -0.18718  0.58767 -0.03843 -0.23263  0.61304 -0.22413  0.00339 -0.23364  0.58001   42004806
              -16               6               2              HB  0.82414 -0.24838  0.76610 -0.04276 -0.28781  0.80591 -0.31289 -0.00687 -0.27296  0.76006   42008806
               -1               7               1              HB  0.59598 -0.03565  0.63405  0.08860 -0.14131  0.61284 -0.14061  0.05195 -0.16040  0.61579   42004087
               -2               7               1              HB  0.57108 -0.21243  0.56742 -0.01306 -0.21803  0.62652 -0.20369 -0.03512 -0.23474  0.58403   42004107
               -3               7               1              HB  0.50415 -0.16044  0.50940  0.00679 -0.18561  0.51935 -0.12788 -0.00713 -0.22089  0.49983   42004187
               -4               7               1              HB  0.57724 -0.19658  0.55951  0.00610 -0.18972  0.52846 -0.16962 -0.03676 -0.18123  0.56641   42004207
               -5               7               1              HB  0.56607 -0.21407  0.56973 -0.00286 -0.21078  0.54893 -0.22807 -0.03686 -0.17107  0.56334   42004287
               -6               7               1              HB  0.62531 -0.25005  0.68701 -0.00529 -0.21747  0.63726 -0.18378  0.03172 -0.21157  0.63891   42004307
               -7               7               1              HB  0.51714 -0.18313  0.53982 -0.03604 -0.15674  0.49767 -0.15430 -0.03894 -0.16529  0.50437   42004387
               -8               7               1              HB  0.67251 -0.22523  0.67003 -0.03113 -0.23489  0.65830 -0.18335  0.00652 -0.23160  0.64874   42004407
               -9               7               1              HB  0.65521 -0.23033  0.65386 -0.07126 -0.22161  0.62997 -0.19545 -0.02216 -0.24106  0.64326   42004487
              -10               7               1              HB  0.69655 -0.23703  0.64828 -0.00393 -0.24678  0.68353 -0.21948 -0.03695 -0.22387  0.64166   42004507
              -11               7               1              HB  0.59572 -0.17524  0.56042 -0.00875 -0.18606  0.55148 -0.16548  0.01085 -0.20846  0.57333   42004587
              -12               7               1              HB  0.60168 -0.18654  0.58705 -0.06458 -0.23953  0.61047 -0.22958 -0.01136 -0.23820  0.61430   42004607
              -13               7               1              HB  0.56260 -0.16615  0.52026 -0.04719 -0.18074  0.54751 -0.19019  0.01112 -0.22837  0.60096   42004687
              -14               7               1              HB  0.57493 -0.24901  0.59292 -0.05577 -0.18060  0.56541 -0.16584 -0.01929 -0.16207  0.56042   42004707
              -15               7               1              HB  0.60280 -0.22297  0.60189  0.01222 -0.19792  0.59447 -0.18647 -0.04733 -0.21113  0.59597   42004787
              -15               7               2              HB  0.62926 -0.18991  0.61945 -0.00435 -0.17751  0.61199 -0.22974  0.00555 -0.21815  0.60608   42008787
              -16               7               1              HB  0.54316 -0.04087  0.54940  0.17336 -0.14130  0.54804 -0.02511 -0.00599 -0.17188  0.52862   42004807
              -16               7               2              HB  0.74154 -0.24428  0.76190  0.01391 -0.19071  0.69939 -0.23286 -0.03265 -0.28715  0.68485   42008807
               -1               8               1              HB  0.73578 -0.28818  0.72907 -0.04320 -0.26542  0.68702 -0.24021  0.02209 -0.22310  0.71071   42004088
               -2               8               1              HB  0.54480 -0.14011  0.50272  0.01642 -0.15272  0.49668 -0.16305 -0.01080 -0.17194  0.49463   42004108
               -3               8               1              HB  0.55736 -0.17629  0.60440 -0.05104 -0.19656  0.53870 -0.19640  0.02334 -0.20289  0.56188   42004188
               -4               8               1              HB  0.71577 -0.24774  0.71554 -0.01747 -0.23844  0.69032 -0.26906 -0.02632 -0.18884  0.68525   42004208
               -5               8               1              HB  0.61174 -0.22440  0.62212 -0.02712 -0.20551  0.56461 -0.21448  0.00865 -0.18669  0.55729   42004288
               -6               8               1              HB  0.64188 -0.17944  0.62397 -0.00215 -0.21113  0.65650 -0.23100 -0.04132 -0.23296  0.59808   42004308
