#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -13               4               1              HB  0.74095 -0.23183  0.74533  0.00781 -0.19850  0.70575 -0.28577  0.00878 -0.30190  0.70003   42004684
              -14               4               1              HB  0.78815 -0.28348  0.74508 -0.05160 -0.31384  0.69482 -0.28886 -0.04634 -0.19703  0.67187   42004704
              -15               4               1              HB  0.77903 -0.31476  0.80421  0.02996 -0.27657  0.72834 -0.16387  0.01760 -0.31190  0.66020   42004784
              -15               4               2              HB  0.61824 -0.17629  0.57424  0.01561 -0.20468  0.62199 -0.19786  0.00639 -0.17814  0.57207   42008784
              -16               4               1              HB  0.58773 -0.19734  0.54077  0.03639 -0.15871  0.56208 -0.24816  0.03900 -0.18411  0.53538   42004804
              -16               4               2              HB  0.68710 -0.16637  0.68998 -0.02966 -0.25055  0.62480 -0.24454 -0.19000 -0.23511  0.64912   42008804
               -1               5               1              HB  0.75469 -0.32764  0.78447  0.04983 -0.31250  0.67884 -0.33744 -0.08564 -0.24358  0.71553   42004085
               -2               5               1              HB  0.67834 -0.14117  0.66521 -0.03586 -0.23752  0.66391 -0.15759 -0.00338 -0.19802  0.63051   42004105
               -3               5               1              HB  0.49244 -0.12743  0.44501 -0.06988 -0.15333  0.48105 -0.14765 -0.10513 -0.12917  0.50208   42004185
               -4               5               1              HB  0.73511 -0.22354  0.69228  0.03250 -0.29359  0.66110 -0.26500 -0.05889 -0.23369  0.67487   42004205
               -5               5               1              HB  0.63518 -0.18535  0.67242 -0.08834 -0.24244  0.58972 -0.16974 -0.03566 -0.27926  0.61088   42004285
               -6               5               1              HB  0.63239 -0.22922  0.59698  0.01274 -0.18986  0.60863 -0.21137 -0.06281 -0.19547  0.61113   42004305
               -7               5               1              HB  0.51259 -0.16990  0.49062  0.00562 -0.14355  0.51190 -0.15344  0.01746 -0.11583  0.51932   42004385
               -8               5               1              HB  0.65249 -0.31925  0.64479 -0.09773 -0.15140  0.62757 -0.20654  0.07139 -0.21903  0.59336   42004405
               -9               5               1              HB  0.63830 -0.24510  0.54623 -0.11927 -0.17961  0.57852 -0.23677  0.07872 -0.15278  0.62323   42004485
              -10               5               1              HB  0.77292 -0.37147  0.71855 -0.08259 -0.20795  0.75066 -0.24723 -0.08117 -0.36430  0.78336   42004505
              -11               5               1              HB  0.63247 -0.22881  0.66555  0.04131 -0.22017  0.67083 -0.25199 -0.04610 -0.18590  0.60323   42004585
              -12               5               1              HB  0.54399  0.49066  0.55216  0.37589  0.13829  0.57695  0.43943  0.49034  0.20332  0.54066   42004605
              -13               5               1              HB  0.67797 -0.20738  0.61890 -0.10181 -0.21855  0.62958 -0.24933 -0.05016 -0.27135  0.65285   42004685
              -14               5               1              HB  0.67342 -0.27327  0.67840 -0.09190 -0.29599  0.67865 -0.20076  0.06136 -0.14324  0.66502   42004705
              -15               5               1              HB  0.63839  0.08154  0.55328  0.31566 -0.07232  0.59757  0.21131  0.04983 -0.00475  0.59479   42004785
              -15               5               2              HB  0.74391 -0.22164  0.72724 -0.02320 -0.25629  0.72544 -0.18062  0.04586 -0.19350  0.68519   42008785
