#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -5               8               1              HB  2.57681  3.21957  3.31522  2.69457   42004288
               -6               8               1              HB  3.64783  3.61667  3.40761  3.42717   42004308
               -7               8               1              HB  2.83188  3.49348  3.31304  3.20109   42004388
               -8               8               1              HB  2.75870  2.96413  3.08043  2.95362   42004408
               -9               8               1              HB  3.43986  2.76304  3.62500  2.66196   42004488
              -10               8               1              HB  3.17609  3.65435  3.61848  3.68152   42004508
              -11               8               1              HB  3.16232  3.25652  3.27500  2.94022   42004588
              -12               8               1              HB  2.92826  2.80000  3.16848  3.03261   42004608
              -13               8               1              HB  3.48116  2.86522  3.32283  2.99855   42004688
              -14               8               1              HB  3.09203  2.93116  3.10870  3.38587   42004708
              -15               8               1              HB  3.09130  3.16087  3.15543  3.25072   42004788
              -15               8               2              HB  2.81957  2.65435  3.38043  2.92391   42008788
              -16               8               1              HB  3.14203  2.85435  3.63370  2.83986   42004808
              -16               8               2              HB  3.01449  3.23986  3.19130  2.75326   42008808
               -1               9               1              HB  3.22101  3.30942  3.48696  3.60543   42004089
               -2               9               1              HB  3.07029  3.32464  3.20978  3.76957   42004109
               -3               9               1              HB  2.80435  3.13188  3.30217  3.27065   42004189
               -4               9               1              HB  3.25652  3.29203  3.43696  3.20326   42004209
               -5               9               1              HB  3.09130  3.13768  3.13804  3.01522   42004289
               -6               9               1              HB  3.12899  2.98768  3.16630  3.55652   42004309
               -7               9               1              HB  3.29348  3.58261  3.40870  3.56739   42004389
               -8               9               1              HB  2.79420  3.65435  3.35870  3.49674   42004409
               -9               9               1              HB  3.16884  3.09783  3.12391  3.47391   42004489
              -10               9               1              HB  2.92391  3.45797  3.57500  3.48152   42004509
              -11               9               1              HB  3.18623  3.36667  3.01739  3.43696   42004589
              -12               9               1              HB  3.00580  3.08551  2.88696  3.21304   42004609
              -13               9               1              HB  2.60217  3.25290  3.33043  3.24891   42004689
              -14               9               1              HB  2.78696  3.67319  2.39674  3.50326   42004709
              -15               9               1              HB  3.34928  3.46232  3.37609  3.70326   42004789
              -15               9               2              HB  2.73623  3.10797  2.91739  3.20543   42008789
              -16               9               1              HB  2.84203  3.32101  3.09783  3.75543   42004809
              -16               9               2              HB  2.43551  2.82899  2.90109  3.40217   42008809
               -1              10               1              HB  3.48696  3.11304  3.88587  3.82065   4200408A
               -2              10               1              HB  3.62319  3.84493  3.52826  2.72283   4200410A
               -3              10               1              HB  2.86304  2.94275  2.81087  2.90326   4200418A
               -4              10               1              HB  3.18478  3.32609  3.05000  3.13043   4200420A
               -5              10               1              HB  3.53913  3.29275  3.59565  3.34891   4200428A
               -6              10               1              HB  3.04928  3.35290  2.49674  3.13587   4200430A
               -7              10               1              HB  2.74928  3.69783  3.29674  3.43696   4200438A
               -8              10               1              HB  3.24348  3.64420  3.47935  3.13370   4200440A
               -9              10               1              HB  3.20507  3.47899  3.45109  3.55000   4200448A
              -10              10               1              HB  2.47536  3.09203  3.32717  3.14022   4200450A
              -11              10               1              HB  2.66594  2.87101  2.71739  3.32283   4200458A
              -12              10               1              HB  3.16667  3.69710  3.63152  3.51630   4200460A
              -13              10               1              HB  3.13333  3.55870  3.41848  3.19348   4200468A
              -14              10               1              HB  2.80217  3.24493  3.28587  3.07935   4200470A
              -15              10               1              HB  3.28841  3.12174  3.51413  3.64891   4200478A
              -15              10               2              HB  3.29203  3.84203  3.33587  3.66739   4200878A
              -16              10               1              HB  3.28333  3.08551  3.24022  2.96413   4200480A
              -16              10               2              HB  3.01884  3.15072  2.89022  3.23587   4200880A
               -1              11               1              HB  2.82391  3.17065  3.23913  3.44420   4200408B
               -2              11               1              HB  3.18043  3.44348  3.24710  3.05072   4200410B
               -3              11               1              HB  2.68261  2.82283  2.99783  2.98623   4200418B
               -4              11               1              HB  3.15326  3.81522  3.45435  3.09348   4200420B
               -5              11               1              HB  3.57609  3.25000  3.61667  3.27391   4200428B
               -6              11               1              HB  3.72609  3.30217  3.99710  2.59638   4200430B
               -7              11               1              HB  3.17174  2.72283  3.42500  3.09130   4200438B
               -8              11               1              HB  3.29022  3.69674  3.41812  3.48333   4200440B
               -9              11               1              HB  3.08696  3.07935  3.17391  2.90290   4200448B
              -10              11               1              HB  2.67065  3.35109  2.96812  2.63696   4200450B
              -11              11               1              HB  3.03261  3.27935  2.97065  3.37536   4200458B
              -12              11               1              HB  3.15543  3.73370  3.40435  3.11304   4200460B
              -13              11               1              HB  2.84783  3.19130  2.64239  3.39130   4200468B
              -14              11               1              HB  3.05217  3.28261  3.37391  3.50000   4200470B
              -15              11               1              HB  3.43406  2.95000  3.41848  3.01449   4200478B
              -15              11               2              HB  2.45362  3.21413  3.21413  3.15362   4200878B
              -16              11               1              HB  3.28768  3.09891  3.28696  3.27826   4200480B
              -16              11               2              HB  2.56594  4.14674  2.19239  4.70942   4200880B
               -1              12               1              HB  2.89565  3.39891  3.27319  3.78406   4200408C
               -2              12               1              HB  3.18913  3.57717  3.75362  3.59565   4200410C
               -3              12               1              HB  3.01304  3.20326  2.96522  3.07319   4200418C
               -4              12               1              HB  2.92319  3.26848  3.92391  3.48986   4200420C
               -5              12               1              HB  3.26196  3.09130  3.43623  3.18551   4200428C
               -6              12               1              HB  3.21304  2.75326  3.33623  3.26449   4200430C
               -7              12               1              HB  3.28116  3.31957  3.11304  3.41232   4200438C
               -8              12               1              HB  3.24130  3.88804  3.10761  3.53768   4200440C
               -9              12               1              HB  3.52283  3.49565  3.14928  3.47464   4200448C
              -10              12               1              HB  2.85217  3.25109  3.23116  3.31377   4200450C
              -11              12               1              HB  2.81304  3.28152  2.86196  3.02609   4200458C
              -12              12               1              HB  2.70797  3.50217  3.25761  3.23841   4200460C
              -13              12               1              HB  2.70580  3.62391  3.35435  3.68116   4200468C
              -14              12               1              HB  3.17609  2.63587  3.58841  3.17754   4200470C
              -15              12               1              HB  3.30870  3.16957  3.60109  3.79638   4200478C
              -15              12               2              HB  3.18152  2.93804  3.94203  3.07971   4200878C
              -16              12               1              HB  2.67971  2.84783  3.73696  3.00145   4200480C
              -16              12               2              HB  2.91087  2.99565  3.85217  3.10942   4200880C
               -1              13               1              HB  2.43116  2.64348  3.71848  3.96159   4200408D
               -2              13               1              HB  3.52754  3.26196  3.58152  3.51159   4200410D
               -3              13               1              HB  3.41232  2.77826  3.65435  3.25290   4200418D
               -4              13               1              HB  2.89638  2.92500  3.20000  2.98551   4200420D
               -5              13               1              HB  2.83696  3.06196  2.96304  3.15072   4200428D
               -6              13               1              HB  2.68986  3.14022  3.16630  3.18116   4200430D
               -7              13               1              HB  2.99565  3.22283  3.41957  3.01884   4200438D
               -8              13               1              HB  3.68261  3.17717  3.50761  3.09783   4200440D
               -9              13               1              HB  3.30652  3.46087  4.11957  3.14420   4200448D
              -10              13               1              HB  2.98768  3.27391  3.06848  3.05797   4200450D
              -11              13               1              HB  3.04348  2.81739  3.40652  3.02899   4200458D
              -12              13               1              HB  3.30725  3.14022  3.13804  3.33623   4200460D
              -13              13               1              HB  3.21522  3.16413  3.40761  3.41232   4200468D
              -14              13               1              HB  3.04928  3.68478  3.47717  3.70000   4200470D
              -15              13               1              HB  3.32029  3.35870  3.74348  3.28986   4200478D
              -15              13               2              HB  3.14348  3.29565  3.55652  3.62609   4200878D
              -16              13               1              HB  3.11449  3.24348  3.26739  3.38623   4200480D
              -16              13               2              HB  3.23913  3.20435  3.19565  3.58841   4200880D
               -1              14               1              HB  2.69275  2.74348  3.23913  3.24928   4200408E
               -2              14               1              HB  3.48261  3.17935  2.98587  3.25942   4200410E
               -3              14               1              HB  2.80652  3.07717  3.03370  3.03841   4200418E
               -4              14               1              HB  3.40217  3.32174  3.09348  2.76739   4200420E
               -5              14               1              HB  2.29130  3.65109  3.53587  2.76667   4200428E
               -6              14               1              HB  3.06812  2.54348  3.80000  2.12029   4200430E
               -7              14               1              HB  3.13913  3.20652  3.39130  3.17754   4200438E
               -8              14               1              HB  3.20761  2.85978  3.91667  3.19493   4200440E
               -9              14               1              HB  3.05000  2.68913  3.36739  3.12464   4200448E
              -10              14               1              HB  3.64638  3.09891  3.58696  2.11957   4200450E
              -11              14               1              HB  2.97391  2.90000  2.92717  2.81377   4200458E
              -12              14               1              HB  3.19022  3.02826  3.36087  2.91087   4200460E
              -13              14               1              HB  3.43406  3.65109  3.75543  3.20290   4200468E
              -14              14               1              HB  2.86739  3.59891  3.53152  3.71449   4200470E
              -15              14               1              HB  3.00797  2.81630  3.51522  3.07464   4200478E
              -15              14               2              HB  3.08043  2.82826  3.69457  3.33478   4200878E
              -16              14               1              HB  3.22536  3.28913  3.01413  3.26812   4200480E
              -16              14               2              HB  2.56449  3.66087  3.37826  3.81522   4200880E
               -1              15               1              HB  2.61196  3.44783  3.04855  3.14783   4200408F
               -2              15               1              HB  3.63152  3.16015  3.83333  3.54457   4200410F
               -3              15               1              HB  3.32174  3.02971  3.41884  2.41848   4200418F
               -4              15               1              HB  3.40000  3.28261  3.35580  3.36522   4200420F
               -5              15               1              HB  3.24130  3.31739  3.10145  3.19638   4200428F
               -6              15               1              HB  3.24348  3.00362  3.02174  2.90000   4200430F
               -7              15               1              HB  2.96522  2.75797  3.33406  3.03261   4200438F
               -8              15               1              HB  3.03913  3.43188  2.96739  2.96739   4200440F
               -9              15               1              HB  2.57609  2.95870  3.07029  3.00870   4200448F
              -10              15               1              HB  3.44457  3.03696  3.75072  3.22609   4200450F
              -11              15               1              HB  3.32283  3.07899  3.23623  3.05761   4200458F
              -12              15               1              HB  3.49130  3.44058  3.39420  3.35761   4200460F
              -13              15               1              HB  2.98152  3.17935  3.13913  3.34928   4200468F
              -14              15               1              HB  3.04130  3.02899  3.55942  3.01522   4200470F
              -15              15               1              HB  3.33696  3.33913  3.20942  3.39855   4200478F
              -15              15               2              HB  2.67391  2.78551  3.33768  2.92283   4200878F
              -16              15               1              HB  3.08696  3.53478  3.17681  3.40435   4200480F
              -16              15               2              HB  3.15109  2.74420  3.15217  3.30000   4200880F
               -1              16               1              HB  3.32935  3.03478  3.17681  3.15580   42004090
               -2              16               1              HB  3.45217  3.54891  3.41667  3.36739   42004110
               -3              16               1              HB  3.12174  3.45978  3.25652  3.39275   42004190
               -4              16               1              HB  3.46957  2.88551  3.40217  3.09565   42004210
               -5              16               1              HB  3.26630  2.95217  3.75725  3.67754   42004290
               -6              16               1              HB  3.00652  2.97609  3.17971  3.15797   42004310
               -7              16               1              HB  3.40978  3.66522  3.61087  3.18406   42004390
               -8              16               1              HB  3.48043  3.75870  3.36522  3.18913   42004410
               -9              16               1              HB  3.29022  2.86304  3.53841  3.34565   42004490
              -10              16               1              HB  3.32283  3.52717  3.29493  3.60797   42004510
              -11              16               1              HB  2.91739  3.42174  3.07246  3.26522   42004590
              -12              16               1              HB  2.84891  3.59058  2.87681  2.87174   42004610
              -13              16               1              HB  3.14891  2.67174  2.95507  2.56957   42004690
              -14              16               1              HB  3.10435  3.43913  3.03261  3.45326   42004710
              -15              16               1              HB  3.15978  3.01957  2.94348  2.91087   42004790
              -15              16               2              HB  3.05217  2.91667  3.07101  3.30000   42008790
              -16              16               1              HB  3.52717  3.30797  3.41522  3.22826   42004810
              -16              16               2              HB  2.99457  3.18188  3.10000  3.39783   42008810
               -1              17               1              HB  3.15217  3.23587  3.36159  3.29565   42004091
               -2              17               1              HB  3.08478  3.06884  3.33043  2.89022   42004111
               -3              17               1              HB  3.13043  3.34891  3.30290  3.26014   42004191
               -4              17               1              HB  3.09130  3.42717  3.70435  3.24638   42004211
               -5              17               1              HB  3.06522  3.21739  2.75072  2.88188   42004291
               -6              17               1              HB  3.04783  3.52464  3.48913  3.37500   42004311
               -7              17               1              HB  3.68913  3.22717  3.81087  3.92754   42004391
               -8              17               1              HB  3.39674  3.38261  3.61522  3.30290   42004411
               -9              17               1              HB  3.30761  3.58152  3.69783  3.91812   42004491
              -10              17               1              HB  3.42174  3.68478  3.28696  3.96522   42004511
              -11              17               1              HB  3.21196  3.02500  3.18986  3.46667   42004591
              -12              17               1              HB  2.96087  2.95978  2.98768  3.01594   42004611
              -13              17               1              HB  3.36630  3.25870  3.12464  3.14058   42004691
              -14              17               1              HB  3.03696  3.50652  3.41522  3.53986   42004711
              -15              17               1              HB  3.78370  3.47283  3.96884  3.44058   42004791
              -15              17               2              HB  2.99565  3.13913  2.99203  3.68261   42008791
              -16              17               1              HB  2.88587  3.18370  2.86739  3.10507   42004811
              -16              17               2              HB  3.34348  3.26087  3.55507  3.74493   42008811
               -1              18               1              HB  3.14674  2.78152  3.29855  2.36884   42004092
               -2              18               1              HB  3.44130  2.55326  3.63551  2.65870   42004112
               -3              18               1              HB  3.38043  3.02899  3.71087  3.63478   42004192
               -4              18               1              HB  3.08043  3.11196  3.62319  2.43913   42004212
               -5              18               1              HB  3.68370  3.20217  3.58623  3.13696   42004292
               -6              18               1              HB  3.03587  2.98478  3.61014  3.01377   42004312
               -7              18               1              HB  3.21413  3.19565  3.39493  3.06304   42004392
               -8              18               1              HB  3.20761  3.55000  3.78406  3.22391   42004412
               -9              18               1              HB  3.15652  2.76413  3.17391  3.11159   42004492
              -10              18               1              HB  3.03261  3.55543  3.54130  3.01159   42004512
              -11              18               1              HB  3.59239  3.39058  3.55072  3.15435   42004592
              -12              18               1              HB  2.96413  3.11413  3.39855  2.66667   42004612
              -13              18               1              HB  2.88587  3.59130  3.15942  3.37609   42004692
              -14              18               1              HB  3.14348  3.24674  2.99203  3.32681   42004712
              -15              18               1              HB  3.02174  3.18551  2.77826  3.01087   42004792
              -15              18               2              HB  3.06304  2.91630  3.21667  3.01087   42008792
              -16              18               1              HB  3.16630  3.35580  3.61739  3.47609   42004812
              -16              18               2              HB  3.45543  3.29348  3.37609  3.96159   42008812
               -1              19               1              HB  3.66087  2.86413  3.79420  2.78551   42004093
               -2              19               1              HB  3.15978  2.84674  3.66739  2.91522   42004113
               -3              19               1              HB  2.48478  3.69457  2.82971  3.41667   42004193
               -4              19               1              HB  3.02283  3.57935  3.51232  3.19565   42004213
               -5              19               1              HB  3.05870  3.43261  2.88623  3.54565   42004293
               -6              19               1              HB  3.41304  3.16196  3.78116  2.56522   42004313
               -7              19               1              HB  3.23043  3.28261  3.54855  3.70000   42004393
               -8              19               1              HB  2.92065  3.10543  3.14928  3.05217   42004413
               -9              19               1              HB  3.29783  3.47174  3.71667  3.40072   42004493
              -10              19               1              HB  3.20870  3.52391  2.92899  3.05072   42004513
              -11              19               1              HB  3.03913  3.13478  3.32029  3.05435   42004593
              -12              19               1              HB  3.09348  2.99348  2.83696  3.22391   42004613
              -13              19               1              HB  3.57935  3.34565  3.49275  3.33913   42004693
              -14              19               1              HB  3.28043  3.33478  3.34058  3.40942   42004713
              -15              19               1              HB  3.83152  3.39674  3.22464  3.70362   42004793
              -15              19               2              HB  3.69783  3.18152  3.63696  3.02971   42008793
              -16              19               1              HB  3.15870  3.15870  3.21304  2.70362   42004813
              -16              19               2              HB  3.22826  3.18804  3.21014  3.16957   42008813
               -1              20               1              HB  2.64783  2.83478  3.07246  2.87754   42004094
               -2              20               1              HB  3.50543  3.21413  3.99058  3.22754   42004114
               -3              20               1              HB  3.64348  3.09565  3.95978  2.86014   42004194
               -4              20               1              HB  3.63116  3.09783  3.52174  3.06304   42004214
               -5              20               1              HB  3.35217  2.92283  3.00507  3.20725   42004294
               -6              20               1              HB  3.19783  3.19022  3.51812  3.74348   42004314
               -7              20               1              HB  3.15290  3.94891  3.09348  3.29275   42004394
               -8              20               1              HB  3.18623  3.09022  3.57065  2.96449   42004414
               -9              20               1              HB  3.23913  3.71196  3.53696  3.49348   42004494
              -10              20               1              HB  3.46522  3.21196  3.64130  3.36884   42004514
              -11              20               1              HB  3.89130  3.25000  3.10326  2.81522   42004594
              -12              20               1              HB  3.36377  3.17500  3.41413  3.82174   42004614
              -13              20               1              HB  3.71522  3.21304  3.52609  3.23406   42004694
              -14              20               1              HB  3.29348  3.11630  3.88043  3.09565   42004714
              -15              20               1              HB  3.87283  3.04674  3.96594  2.65362   42004794
              -15              20               2              HB  3.41304  2.78478  3.60217  2.82319   42008794
              -16              20               1              HB  3.06304  3.28804  3.58261  3.08333   42004814
              -16              20               2              HB  3.01957  2.70217  3.46957  3.31957   42008814
               -1              21               1              HB  3.81739  3.16304  3.49457  3.19565   42004095
               -2              21               1              HB  2.96449  3.52609  3.19022  3.12609   42004115
               -3              21               1              HB  2.68986  3.40000  3.02609  3.35797   42004195
               -4              21               1              HB  2.61449  3.00978  3.40217  2.72246   42004215
               -5              21               1              HB  3.40000  3.32391  3.15326  3.03406   42004295
               -6              21               1              HB  3.04420  3.54348  3.71739  3.52609   42004315
               -7              21               1              HB  3.10580  3.08043  3.31957  3.33043   42004395
               -8              21               1              HB  3.01232  3.59891  3.09565  3.40072   42004415
               -9              21               1              HB  2.72536  3.28152  3.33370  3.02029   42004495
              -10              21               1              HB  3.15362  3.73261  3.07283  3.57826   42004515
              -11              21               1              HB  3.28043  3.79239  3.57717  3.74203   42004595
              -12              21               1              HB  3.17174  3.47826  3.19565  3.81377   42004615
              -13              21               1              HB  3.53043  3.04348  3.58696  3.14710   42004695
              -14              21               1              HB  2.99710  3.52174  3.59130  3.19783   42004715
              -15              21               1              HB  3.07754  2.83478  3.15217  2.94420   42004795
              -15              21               2              HB  2.89348  3.00761  2.91087  3.44638   42008795
              -16              21               1              HB  3.32536  2.29891  3.56957  2.80362   42004815
              -16              21               2              HB  3.30290  3.44239  3.80978  3.43913   42008815
               -1              22               1              HB  3.45797  3.05000  3.40217  3.50725   42004096
               -2              22               1              HB  3.13623  2.53261  3.19674  2.77826   42004116
               -3              22               1              HB  2.75326  2.87826  3.48333  2.75000   42004196
               -4              22               1              HB  3.29783  2.66522  3.25217  3.08478   42004216
               -5              22               1              HB  3.39638  3.00435  3.44348  2.85072   42004296
               -6              22               1              HB  3.77899  3.32283  3.90000  2.84420   42004316
