#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -16               5               1              HB  0.55577 -0.12101  0.55580  0.02451 -0.17616  0.55132 -0.17080 -0.03765 -0.17143  0.52612   42004805
              -16               5               2              HB  0.70893 -0.27132  0.67542  0.01203 -0.22437  0.65096 -0.22946 -0.06393 -0.24453  0.64347   42008805
               -1               6               1              HB  0.69391 -0.17072  0.62795  0.08026 -0.17752  0.61308 -0.23840 -0.01221 -0.15332  0.61424   42004086
               -2               6               1              HB  0.68418 -0.18102  0.65213  0.13657 -0.22338  0.59543 -0.22368 -0.02447 -0.19489  0.63021   42004106
               -3               6               1              HB  0.59641 -0.18856  0.53165 -0.04878 -0.18020  0.56823 -0.20362 -0.02648 -0.20238  0.57156   42004186
               -4               6               1              HB  0.70778 -0.21409  0.73612  0.04333 -0.26148  0.70153 -0.27545 -0.04218 -0.28439  0.70202   42004206
               -5               6               1              HB  0.56348 -0.18010  0.53156 -0.04142 -0.15651  0.55812 -0.19184  0.01283 -0.13724  0.57053   42004286
               -6               6               1              HB  0.63562 -0.24502  0.63516 -0.08556 -0.24594  0.63745 -0.24337  0.04458 -0.17246  0.64409   42004306
               -7               6               1              HB  0.58049 -0.24533  0.60529 -0.05124 -0.19089  0.59402 -0.18694 -0.07870 -0.27234  0.56445   42004386
               -8               6               1              HB  0.61711 -0.12675  0.56420  0.01667 -0.20427  0.60415 -0.20016  0.01195 -0.16634  0.56989   42004406
               -9               6               1              HB  0.58181 -0.14779  0.59529  0.04642 -0.20862  0.60472 -0.17980 -0.04685 -0.20213  0.62574   42004486
              -10               6               1              HB  0.70469 -0.26889  0.70796 -0.05358 -0.29212  0.70894 -0.25838  0.09402 -0.21535  0.71133   42004506
              -11               6               1              HB  0.69093 -0.20864  0.59780  0.00123 -0.21160  0.66352 -0.23323 -0.06426 -0.30147  0.68539   42004586
              -12               6               1              HB  0.60114 -0.18139  0.56554  0.00376 -0.19167  0.58287 -0.22338  0.05341 -0.11268  0.61924   42004606
              -13               6               1              HB  0.65319 -0.15627  0.63818  0.11052 -0.18240  0.57913 -0.21900 -0.02209 -0.20795  0.63318   42004686
              -14               6               1              HB  0.50356 -0.15705  0.55481 -0.00708 -0.17920  0.56607 -0.16990  0.01472 -0.10966  0.55450   42004706
              -15               6               1              HB  0.59277 -0.20140  0.58055 -0.01120 -0.18598  0.58024 -0.20672 -0.01969 -0.19811  0.60223   42004786
              -15               6               2              HB  0.61148 -0.22716  0.65213 -0.03915 -0.22170  0.61713 -0.21248 -0.12943 -0.36064  0.59738   42008786
              -16               6               1              HB  0.57344 -0.14170  0.61644  0.02810 -0.20164  0.56699 -0.17415 -0.00614 -0.18944  0.55002   42004806
              -16               6               2              HB  0.76848 -0.31288  0.74678 -0.11513 -0.29082  0.78521 -0.24473 -0.06558 -0.30732  0.67119   42008806
               -1               7               1              HB  0.68638 -0.15871  0.61357  0.02344 -0.21234  0.63043 -0.21665  0.06842 -0.12198  0.60677   42004087
               -2               7               1              HB  0.56106 -0.21043  0.55181 -0.00195 -0.15901  0.52334 -0.18764 -0.02698 -0.16137  0.52803   42004107
               -3               7               1              HB  0.51818 -0.15931  0.49359 -0.02443 -0.15166  0.51517 -0.15991  0.01166 -0.16869  0.48761   42004187
               -4               7               1              HB  0.58017 -0.21500  0.53627 -0.03472 -0.19499  0.54204 -0.19469 -0.07802 -0.25711  0.57812   42004207
               -5               7               1              HB  0.50557 -0.14487  0.57310  0.03246 -0.18302  0.56684 -0.17183  0.00201 -0.14189  0.52123   42004287
               -6               7               1              HB  0.66839 -0.24391  0.66614 -0.03635 -0.27602  0.63232 -0.24466 -0.08499 -0.20568  0.68286   42004307
               -7               7               1              HB  0.55372 -0.20722  0.53947 -0.06130 -0.17441  0.54002 -0.16721 -0.03748 -0.19093  0.50385   42004387
               -8               7               1              HB  0.63633 -0.18405  0.62707 -0.06228 -0.20144  0.61646 -0.24778 -0.12204 -0.30124  0.63418   42004407
               -9               7               1              HB  0.60673 -0.17752  0.57013 -0.01124 -0.17067  0.57781 -0.22645 -0.02542 -0.18408  0.59520   42004487
              -10               7               1              HB  0.66681 -0.24942  0.67969 -0.02174 -0.30926  0.63845 -0.28686 -0.10388 -0.22504  0.63679   42004507
              -11               7               1              HB  0.56382 -0.23868  0.54451 -0.08227 -0.14007  0.51892 -0.18022 -0.02286 -0.19347  0.55718   42004587
              -12               7               1              HB  0.62511 -0.25226  0.63043 -0.02443 -0.21875  0.58317 -0.19386  0.00860 -0.21706  0.58948   42004607
              -13               7               1              HB  0.56515 -0.13236  0.52580  0.03616 -0.19590  0.51379 -0.15385 -0.02932 -0.17092  0.55929   42004687
              -14               7               1              HB  0.60889 -0.18740  0.57837 -0.01241 -0.20416  0.59881 -0.21495 -0.05059 -0.23485  0.59999   42004707
              -15               7               1              HB  0.57765 -0.14998  0.59307  0.00473 -0.18736  0.64829 -0.20124 -0.01093 -0.23629  0.62016   42004787
              -15               7               2              HB  0.63462 -0.27217  0.63431 -0.06473 -0.20453  0.61189 -0.22106  0.04358 -0.16295  0.61020   42008787
