#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -15               6               1              HB  0.63180 -0.29518  0.61699 -0.07655 -0.19348  0.58251 -0.24346 -0.04178 -0.20769  0.62958   42004786
              -15               6               2              HB  0.69910 -0.25102  0.68219 -0.17460 -0.22167  0.70505 -0.23772 -0.00723 -0.24691  0.63640   42008786
              -16               6               1              HB  0.63091 -0.19388  0.58726 -0.09906 -0.30917  0.61489 -0.15556 -0.00304 -0.23085  0.55720   42004806
              -16               6               2              HB  0.90094 -0.24371  0.75667 -0.12642 -0.25448  0.74538 -0.26207 -0.03588 -0.19338  0.74998   42008806
               -1               7               1              HB  0.01766  1.42058  0.07605  1.46789  1.32520  0.05623  1.99981  1.75187  1.90825  0.00000   42004087
               -2               7               1              HB  0.38032 -0.08983  0.36118 -0.01215 -0.07412  0.35479 -0.15158  0.02724 -0.12685  0.53525   42004107
               -3               7               1              HB  0.42896 -0.12419  0.48105 -0.01405 -0.15363  0.45981  0.11464  0.28952  0.21354  0.50132   42004187
               -4               7               1              HB  0.29681 -0.14940  0.51109  0.05683 -0.02745  0.58071  0.17283  0.34881  0.50644  0.50197   42004207
               -5               7               1              HB  0.33567 -0.11689  0.41113 -0.02080 -0.11731  0.42488 -0.07886 -0.00036 -0.13236  0.35840   42004287
               -6               7               1              HB  0.17783 -0.15661  0.38461 -0.03062 -0.15928  0.30027  0.11975  0.28658  0.15268  0.45045   42004307
               -7               7               1              HB  0.20383  0.03670  0.25630  0.21755  0.08826  0.25921  0.06637  0.10476  0.14384  0.25056   42004387
               -8               7               1              HB  0.37633  0.34117  0.47638  0.31843  0.23649  0.44441  0.22157 -0.01043  0.13036  0.44057   42004407
               -9               7               1              HB  0.49106 -0.20997  0.51762 -0.01342 -0.19190  0.59152 -0.17792 -0.00106 -0.19409  0.57573   42004487
              -10               7               1              HB  0.16328 -0.04051  0.35262  0.00455 -0.08237  0.28539 -0.02053 -0.01657 -0.05187  0.20274   42004507
              -11               7               1              HB  0.34882 -0.04889  0.20165  0.13795  0.11013  0.52663 -0.05105 -0.00928  0.07458  0.24532   42004587
              -12               7               1              HB  0.04887  0.08802  0.00831  0.34786  0.35277  0.22411  0.03180  0.24759  0.34757  0.03174   42004607
              -13               7               1              HB  0.58330  0.37079  0.45450  0.49349  0.43733  0.49300  0.07972  0.24962  0.14816  0.37960   42004687
              -14               7               1              HB  0.63391  0.31026  0.59695  0.47891  0.27730  0.55175  0.32837  0.52993  0.35253  0.60032   42004707
              -15               7               1              HB  0.60384 -0.03474  0.35334  0.56162  0.04238  0.53624  0.42690  0.12772  0.52872  0.51375   42004787
              -15               7               2              HB  0.14989  0.10346  0.33539 -0.00479  0.15734  0.41481 -0.07338  0.21940 -0.03246  0.17265   42008787
              -16               7               1              HB  0.11294  0.24547  0.36601  0.39056  0.29366  0.42811  0.56302  0.24887  0.29772  0.18102   42004807
              -16               7               2              HB  0.23061 -0.02569  0.20157 -0.01975 -0.02369  0.23458 -0.04435 -0.00697 -0.06034  0.35681   42008807
               -1               8               1              HB  0.10062 -0.05841  0.15241  0.34979  0.11335  0.28977 -0.06400  0.14978  0.02810  0.15671   42004088
               -2               8               1              HB  0.50506  0.45747  0.45884  0.52760  0.40707  0.50534  0.29627  0.39087  0.10973  0.48507   42004108
               -3               8               1              HB  0.44727 -0.18292  0.50338  0.07194 -0.07551  0.53530 -0.16032 -0.03378 -0.08454  0.42076   42004188
               -4               8               1              HB  0.32686  0.08092  0.59917 -0.01554  0.21759  0.46432 -0.15015  0.22367 -0.16892  0.35014   42004208
               -5               8               1              HB  0.32521 -0.10592  0.48312  0.01033 -0.16167  0.51346 -0.07957 -0.05048 -0.11622  0.36480   42004288
               -6               8               1              HB  0.48791  0.32911  0.45055  0.46189  0.30719  0.39829  0.25569  0.29498  0.28373  0.36851   42004308
               -7               8               1              HB  0.05360 -0.00909  0.20501  0.02036 -0.02929  0.17750 -0.00157 -0.01010 -0.01772  0.12843   42004388
               -8               8               1              HB  0.12898 -0.02238  0.19018  0.28681  0.03876  0.25894  0.24063  0.21837 -0.00038  0.18728   42004408
               -9               8               1              HB  0.35525 -0.03222  0.01047  0.26593  0.23565  0.39553 -0.18764  0.26827  0.06340  0.04506   42004488
              -10               8               1              HB  0.57277  0.10265  0.68683 -0.02781  0.10226  0.68734  0.12906  0.69539  0.20396  0.63410   42004508
              -11               8               1              HB  0.40544 -0.09378  0.39180 -0.01208 -0.07888  0.47013 -0.06093 -0.02428 -0.07632  0.25703   42004588
              -12               8               1              HB  0.47482  0.19595  0.37842  0.52600  0.37270  0.51015  0.33137  0.31663  0.41446  0.46423   42004608
              -13               8               1              HB  0.13885  0.11671  0.03538  0.18407  0.12120  0.15398  0.13926  0.00083  0.14228  0.03307   42004688
              -14               8               1              HB  0.42762 -0.10404  0.36482 -0.01660 -0.10120  0.40965 -0.11998  0.01809 -0.11043  0.44507   42004708
              -15               8               1              HB  0.53971 -0.19322  0.51496 -0.10476 -0.16872  0.54565 -0.17288 -0.02338 -0.19703  0.52870   42004788
              -15               8               2              HB  0.36073 -0.07188  0.29013  0.17388  0.03629  0.47076  0.15698  0.27550  0.45054  0.34914   42008788
              -16               8               1              HB  0.14594  0.16174  0.08169  0.11953  0.02726  0.48790  0.26921  0.52810  0.04222  0.08672   42004808
              -16               8               2              HB  0.25576 -0.06067  0.28922 -0.02005 -0.05787  0.33853 -0.02582  0.00034  0.01102  0.13237   42008808
               -1               9               1              HB  0.33538  0.16536  0.36231  0.29639  0.15346  0.47351  0.25530  0.23542  0.28396  0.42911   42004089
               -2               9               1              HB  0.29099 -0.07745  0.30125 -0.01168 -0.06257  0.27337 -0.10328 -0.01143 -0.08710  0.41430   42004109
               -3               9               1              HB  0.13374 -0.02468  0.25165  0.00448 -0.05719  0.30716 -0.03598 -0.00824 -0.06757  0.30406   42004189
               -4               9               1              HB  0.74537 -0.14058  0.69215  0.14170 -0.25213  0.68325  0.01090  0.12300 -0.09570  0.65073   42004209
               -5               9               1              HB  0.08262 -0.00553  0.12580 -0.00982 -0.01355  0.10811 -0.00425  0.00164 -0.00398  0.07840   42004289
               -6               9               1              HB  0.25371  0.14851  0.19386  0.38906 -0.04847  0.24861  0.10395  0.21381  0.21827  0.40931   42004309
               -7               9               1              HB  0.35619  0.19245  0.42176  0.41032  0.15746  0.35785  0.19998  0.32775  0.17521  0.38741   42004389
               -8               9               1              HB  0.15644  0.46373  0.15172  0.22644  0.17811  0.34183  0.43375 -0.09620  0.11904  0.09252   42004409
               -9               9               1              HB  0.32118 -0.08062  0.32422 -0.00876 -0.06212  0.31457 -0.07750  0.00271 -0.10083  0.42313   42004489
              -10               9               1              HB  0.25249 -0.06116  0.39337 -0.02436 -0.13298  0.53515 -0.07470 -0.00994 -0.12244  0.46003   42004509
              -11               9               1              HB  0.31380 -0.05737  0.32318 -0.00220 -0.05171  0.21012 -0.08964  0.00282 -0.05425  0.37991   42004589
              -12               9               1              HB  0.08659  0.12369  0.01983  0.03729  0.42772  0.05521  0.11083  0.21242  0.42222  0.03767   42004609
              -13               9               1              HB  0.07851  0.12331  0.21681  0.11032 -0.11626  0.22435  0.27459  0.09365 -0.02605  0.18236   42004689
              -14               9               1              HB  0.37841  0.02054  0.53026 -0.02635  0.19382  0.21764  0.07550  0.50319  0.30938  0.49993   42004709
              -15               9               1              HB  0.43138 -0.11786  0.46946 -0.02299 -0.15574  0.51518 -0.15091 -0.03724 -0.12226  0.58580   42004789
              -15               9               2              HB  0.14251 -0.02862  0.26653 -0.00051 -0.04643  0.21799 -0.02960 -0.00481 -0.02832  0.23723   42008789
              -16               9               1              HB  0.46907  0.37477  0.55179  0.38632  0.40905  0.53656  0.52790  0.59728  0.47463  0.69143   42004809
              -16               9               2              HB  0.06266 -0.00511  0.15664 -0.00492 -0.01632  0.17064 -0.01654 -0.02226 -0.05312  0.39333   42008809
               -1              10               1              HB  0.22266 -0.01127  0.17263 -0.03108 -0.09040  0.35861 -0.10290  0.04682 -0.12837  0.39431   4200408A
               -2              10               1              HB  0.39251  0.22678  0.55539 -0.00519  0.42585  0.39579 -0.04136  0.18350 -0.01712  0.09623   4200410A
               -3              10               1              HB  0.16729 -0.02820  0.18512 -0.00694 -0.01342  0.10027 -0.02988  0.01256 -0.01130  0.20420   4200418A
               -4              10               1              HB  0.06845  0.27769  0.07521  0.08921  0.26295  0.12233  0.57918  0.75569  0.57815  0.21007   4200420A
               -5              10               1              HB  0.40855 -0.07957  0.31346  0.35493  0.11226  0.37779 -0.13032 -0.02000 -0.09775  0.05836   4200428A
               -6              10               1              HB  0.40699  0.44456  0.50815  0.73529  0.37635  0.31389  0.02485  0.10379 -0.09551  0.11232   4200430A
               -7              10               1              HB  0.13867 -0.05412  0.14741  0.00181 -0.08960  0.32264  0.19969  0.31598  0.21532  0.40246   4200438A
               -8              10               1              HB  0.12149 -0.03562  0.30908 -0.00037 -0.06215  0.35291 -0.00450 -0.00833 -0.02091  0.06986   4200440A
               -9              10               1              HB  0.19371  0.05175  0.57167  0.14970  0.40172  0.58371  0.03629  0.50964  0.35350  0.61866   4200448A
              -10              10               1              HB  0.20811 -0.07034  0.49749 -0.03230 -0.17585  0.58750 -0.06901 -0.01150 -0.17145  0.46992   4200450A
              -11              10               1              HB  0.03286  0.00259  0.05764 -0.00303 -0.00799  0.04560 -0.00094 -0.00965 -0.00140  0.19038   4200458A
              -12              10               1              HB  0.29372  0.18556  0.53499  0.66533  0.20993  0.58573  0.02618  0.34077  0.37494  0.41553   4200460A
              -13              10               1              HB  0.04921  0.26808  0.41990  0.29875  0.30731  0.38548  0.39207  0.29205  0.25201  0.25181   4200468A
              -14              10               1              HB  0.47275  0.34853  0.49996  0.48012  0.22888  0.49416  0.38407  0.42041  0.33558  0.48225   4200470A
              -15              10               1              HB  0.69774 -0.26834  0.68168  0.00783 -0.23124  0.62340 -0.24332 -0.07855 -0.21564  0.66937   4200478A
              -15              10               2              HB  0.41190  0.02097  0.54965 -0.00577  0.23121  0.36991  0.04102  0.48846  0.24641  0.49067   4200878A
              -16              10               1              HB  0.14171  0.06895  0.10730  0.10940  0.08878  0.13059  0.46267  0.55150  0.46895  0.07853   4200480A
              -16              10               2              HB  0.47740 -0.14544  0.53026  0.02278 -0.14887  0.47793 -0.16517 -0.03092 -0.15353  0.57241   4200880A
               -1              11               1              HB  0.65140 -0.21806  0.61390  0.03810 -0.22137  0.60188 -0.18074 -0.01297 -0.18176  0.59411   4200408B
               -2              11               1              HB  0.58357 -0.20284  0.58192  0.02377 -0.22300  0.54688 -0.17478  0.04277 -0.19714  0.60372   4200410B
               -3              11               1              HB  0.56692 -0.15584  0.56265  0.00473 -0.19575  0.51921 -0.21585  0.03572 -0.18060  0.50808   4200418B
               -4              11               1              HB  0.80547 -0.32450  0.83047  0.05460 -0.29024  0.79877 -0.31551 -0.07767 -0.33081  0.80217   4200420B
               -5              11               1              HB  0.60578 -0.18566  0.57270 -0.10874 -0.19714  0.57685 -0.23307  0.05497 -0.17129  0.60090   4200428B
               -6              11               1              HB  0.62345 -0.25550  0.62332  0.02138 -0.16881  0.53331 -0.20802 -0.01303 -0.18062  0.56021   4200430B
               -7              11               1              HB  0.59786 -0.19103  0.62206 -0.03981 -0.22570  0.57174 -0.22393  0.03541 -0.20356  0.63094   4200438B
               -8              11               1              HB  0.63934 -0.20696  0.61915  0.00509 -0.24311  0.62063 -0.25796 -0.03803 -0.21534  0.65691   4200440B
               -9              11               1              HB  0.46213 -0.17176  0.46787 -0.07049 -0.15015  0.47413 -0.13763 -0.02203 -0.14277  0.46802   4200448B
              -10              11               1              HB  0.64107 -0.12324  0.63093  0.03093 -0.23578  0.63396 -0.18527 -0.03677 -0.26931  0.66033   4200450B
              -11              11               1              HB  0.76306 -0.21075  0.70965  0.02380 -0.27377  0.71382 -0.21821 -0.01931 -0.25492  0.69151   4200458B
              -12              11               1              HB  0.76928 -0.27300  0.80750 -0.00981 -0.24656  0.73562 -0.11187  0.13641 -0.15229  0.73087   4200460B
              -13              11               1              HB  0.61406 -0.23012  0.59077 -0.03036 -0.21461  0.55566 -0.22108 -0.02663 -0.19517  0.62912   4200468B
              -14              11               1              HB  0.67950 -0.27243  0.67366 -0.05022 -0.27985  0.62691 -0.23611 -0.12848 -0.17828  0.64654   4200470B
              -15              11               1              HB  0.59551 -0.23855  0.58156 -0.05810 -0.13699  0.56554 -0.20058 -0.07106 -0.19795  0.57162   4200478B
              -15              11               2              HB  0.60030 -0.27126  0.61515 -0.05124 -0.13090  0.60594 -0.18187  0.08030 -0.18769  0.58366   4200878B
              -16              11               1              HB  0.66535 -0.26816  0.69663 -0.02470 -0.23849  0.63155 -0.26500 -0.04092 -0.29550  0.65232   4200480B
